bibkey,paper,task,subject,age,gender,choice,r,treatment,inconsistent,soep,dosocial,dohealth,doinvest,dogamble,doethic,dorecre,doall,key,country,city
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121148,22,1,2,-0.8435542509402149, ,NA,2,5.333333492279053,3.1666667461395264,1.6666666269302368,1.3333333730697632,2.1666667461395264,3.3333332538604736,2.8333334922790527,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121709,24,1,1,-1, ,NA,6,5,3.1666667461395264,4,3.6666667461395264,4.666666507720947,3.5,4,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121747,20,0,3,0.5677145892032422, ,NA,4,3.6666667461395264,3.3333332538604736,1,3.3333332538604736,1.6666666269302368,3.1666667461395264,2.694444417953491,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131148,23,0,3,0.5351812780974433, ,NA,7,5.333333492279053,4.5,4.333333492279053,3,3,6.666666507720947,4.472222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131709,38,0,5,1, ,NA,8,5.333333492279053,2.6666667461395264,6,4.333333492279053,1.1666666269302368,6.5,4.333333492279053,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131747,25,0,5,1, ,NA,4,4.666666507720947,3.6666667461395264,2.3333332538604736,3,3.5,6.166666507720947,3.8888888359069824,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141148,26,0,3,0.428338785818778, ,NA,9,5.5,6,4.666666507720947,5.666666507720947,1.3333333730697632,4.833333492279053,4.666666507720947,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141709,24,1,1,-1, ,NA,2,4.166666507720947,3.3333332538604736,2,1,3.3333332538604736,2.1666667461395264,2.6666665077209473,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141747,27,1,5,1, ,NA,4,4.5,2.3333332538604736,1.3333333730697632,1.3333333730697632,3,2.3333332538604736,2.472222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,151148,26,0,5,1, ,NA,6,5.833333492279053,4,4,1.6666666269302368,2.1666667461395264,2,3.277777910232544,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,151709,21,1,2,-0.11357168312184507, ,NA,6,4.333333492279053,2.3333332538604736,2.3333332538604736,1,1.8333333730697632,2,2.305555582046509,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,151747,23,0,2,-0.7274609834398142, ,NA,5,6,5,3.3333332538604736,2.3333332538604736,4,5.666666507720947,4.388888835906982,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,161148,29,0,5,1, ,NA,7,5.5,1.8333333730697632,4.666666507720947,5.333333492279053,2.1666667461395264,6,4.25,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,161709,20,1,3,0.45376354294596244, ,NA,6,5.333333492279053,4.5,3,2.3333332538604736,2.6666667461395264,3.5,3.555555582046509,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,161747,23,0,2,-0.8381942289951257, ,NA,7,5,3.8333332538604736,4.333333492279053,3.3333332538604736,3.5,6.333333492279053,4.388888835906982,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,171148,19,0,2,-0.05186824149219316, ,NA,5,4.833333492279053,4,3.6666667461395264,3.3333332538604736,2,6,3.972222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,171709,23,1,2,-0.15553806833457196, ,NA,2,4.833333492279053,4,2.6666667461395264,2,3,1.8333333730697632,3.055555582046509,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,171747,29,0,3,0.6004765556729399, ,NA,5,5.666666507720947,4.333333492279053,4.666666507720947,3,3.6666667461395264,5.333333492279053,4.44444465637207,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,181148,25,1,1,-1, ,NA,2,5.166666507720947,3.5,1,1,1.6666666269302368,2.3333332538604736,2.444444417953491,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,181709,27,0,2,0.08578588768839834, ,NA,7,5.333333492279053,5.166666507720947,5.333333492279053,2,5,6,4.80555534362793,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,181747,25,1,3,0.3699260685313493, ,NA,8,4.5,4,3.6666667461395264,1,2.6666667461395264,5,3.472222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,191148,22,0,5,1, ,NA,8,5.666666507720947,2.8333332538604736,3,2.3333332538604736,1.8333333730697632,5.333333492279053,3.5,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,201148,24,0,2,-0.4907586580864154, ,NA,3,4.333333492279053,3.1666667461395264,3.3333332538604736,2,2,3.5,3.055555582046509,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,201709,26,1,4,0.6896298049669713, ,NA,4,6.166666507720947,3.6666667461395264,2.3333332538604736,1.3333333730697632,3,3,3.25,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,201747,22,1,2,-0.6139915305003524, ,NA,8,5.833333492279053,3.1666667461395264,2.3333332538604736,3,4,5.5,3.972222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,211148,23,0,3,0.39569038367364556, ,NA,6,5.333333492279053,3.5,1.6666666269302368,1.3333333730697632,2,4.5,3.055555582046509,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,211709,20,1,4,0.7715971077233553, ,NA,2,5.5,4.833333492279053,3.3333332538604736,1.6666666269302368,1.6666666269302368,2,3.1666667461395264,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,221148,24,1,2,-0.772957793364767, ,NA,5,4.166666507720947,3.5,3.6666667461395264,1,3.3333332538604736,5.166666507720947,3.472222089767456,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,221709,25,1,3,0.45199219608912244, ,NA,1,3.6666667461395264,2.8333332538604736,2.3333332538604736,1.3333333730697632,2.1666667461395264,1.8333333730697632,2.3611111640930176,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,221747,21,1,2,0.2756237628380769, ,NA,5,5.666666507720947,2.8333332538604736,4.666666507720947,1.6666666269302368,1.6666666269302368,6.166666507720947,3.777777671813965,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,231148,24,0,2,-0.6876065295143052, ,NA,4,5,4.5,3,2.6666667461395264,3.5,2.8333332538604736,3.5833332538604736,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,231709,21,0,2,-0.6761123881442472, ,NA,1,4.5,2.8333332538604736,4.333333492279053,1.3333333730697632,2.5,2.6666667461395264,3.027777910232544,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,231747,31,0,2,-0.9897375882859342, ,NA,8,6.5,3.5,4,2.6666667461395264,3.1666667461395264,6,4.30555534362793,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,241148,29,0,5,1, ,NA,7,6.166666507720947,3.6666667461395264,3.6666667461395264,2.3333332538604736,3,5.166666507720947,4,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,241709,24,0,2,0.07675746463472022, ,NA,7,5.833333492279053,3.6666667461395264,4,3,1.8333333730697632,5.666666507720947,4,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,241747,25,0,5,1, ,NA,8,6,4.666666507720947,6.333333492279053,3,2.6666667461395264,7,4.94444465637207,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,251148,24,1,2,-0.5576656824327073, ,NA,6,5.166666507720947,3.5,2.6666667461395264,1,3.3333332538604736,4.5,3.3611111640930176,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,251709,21,0,2,-0.42965453574201085, ,NA,5,4.333333492279053,3.8333332538604736,2.3333332538604736,2.6666667461395264,3.5,3.3333332538604736,3.3333332538604736,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,251747,22,1,2,-0.3203270279010757, ,NA,2,4.833333492279053,3.5,2,1,3.1666667461395264,4.666666507720947,3.194444417953491,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,261148,30,0,1,-1, ,NA,4,3.8333332538604736,2.3333332538604736,5.666666507720947,1,1.3333333730697632,5.833333492279053,3.3333332538604736,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,261709,22,0,2,0.16369799644919114, ,NA,4,4.666666507720947,4.833333492279053,4,2,3.3333332538604736,4.833333492279053,3.944444417953491,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,261747,29,1,2,0.28817632688675077, ,NA,3,5,2.8333332538604736,2,4.666666507720947,2.3333332538604736,1.1666666269302368,3,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,271148,21,1,2,0.15656756999902433, ,NA,3,4.5,4.333333492279053,1,1,2.1666667461395264,2.5,2.5833334922790527,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,281709,21,1,4,0.7986397471604869, ,NA,6,5.5,3.5,1,1,2.3333332538604736,3.8333332538604736,2.8611111640930176,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,281747,29,0,5,1, ,NA,5,5.833333492279053,3,4.333333492279053,2.3333332538604736,2,2.5,3.3333334922790527,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,291148,24,0,1,-1, ,NA,4,5.666666507720947,1.6666666269302368,3.3333332538604736,1.6666666269302368,3.1666667461395264,4.5,3.3333332538604736,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,291709,23,1,3,0.3760914029879496, ,NA,6,5,3.3333332538604736,2.6666667461395264,1,1.5,4.333333492279053,2.972222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,291747,26,1,3,0.37795629645464945, ,NA,8,6.666666507720947,3.1666667461395264,3.3333332538604736,2,1.1666666269302368,5.833333492279053,3.694444417953491,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,301148,21,0,2,0.19461475847521803, ,NA,6,5.5,4,3.3333332538604736,2.6666667461395264,1,3.1666667461395264,3.277777671813965,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,301709,21,0,5,1, ,NA,7,6,3.6666667461395264,5,2,3.3333332538604736,6.833333492279053,4.472222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,301747,24,0,3,0.6017898727045394, ,NA,6,5.5,4.833333492279053,2.3333332538604736,3,3.6666667461395264,4.5,3.972222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,311148,22,1,1,-1, ,NA,8,5,3.5,2.6666667461395264,2,3.3333332538604736,3.6666667461395264,3.3611111640930176,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,311709,21,1,2,0.31935756398132087, ,NA,5,5.166666507720947,4.833333492279053,4.333333492279053,2.6666667461395264,4.5,3.1666667461395264,4.111111164093018,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,311747,26,0,5,1, ,NA,8,4.5,5.333333492279053,4.666666507720947,4.666666507720947,2.6666667461395264,5.666666507720947,4.583333492279053,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,321148,21,1,1,-1, ,NA,6,6,4.333333492279053,3,2.3333332538604736,2.3333332538604736,5.833333492279053,3.972222328186035,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,321709,23,1,3,0.5351779040787369, ,NA,8,5,5.666666507720947,2,1,4.333333492279053,5.333333492279053,3.8888888359069824,eg,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,10858,20,1,2.799999952316284,0.7531005523397047, ,NA,7,5,2.6666667461395264,3.3333332538604736,2,3.1666667461395264,5.333333492279053,3.5833334922790527,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,10927,20,0,4,1, ,NA,7,4,3.8333332538604736,4,5.333333492279053,2.5,3,3.777777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,11815,25,1,4,1, ,NA,9,1.6666666269302368,2.3333332538604736,4,4,2.6666667461395264,4.833333492279053,3.25,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,20858,23,1,2,0.55749295065024, ,NA,7,5,2.5,1.6666666269302368,1.6666666269302368,1.3333333730697632,3.3333332538604736,2.5833332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,20927,20,1,2,0.55749295065024, ,NA,2,5.166666507720947,3.8333332538604736,1.3333333730697632,1,2.6666667461395264,1.6666666269302368,2.6111111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,21815,22,0,4,1, ,NA,3,4.5,1.8333333730697632,2.6666667461395264,1.3333333730697632,1.5,2.3333332538604736,2.3611111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,30858,24,1,1.5,0.2358772694508143, ,NA,2,5.333333492279053,4,2.6666667461395264,1.3333333730697632,2.3333332538604736,4.166666507720947,3.305555582046509,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,30927,19,0,2,0.55749295065024, ,NA,6,4.666666507720947,4.5,4.333333492279053,1.6666666269302368,3,4.333333492279053,3.75,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,31815,33,0,4,1, ,NA,5,5.666666507720947,5.166666507720947,3.6666667461395264,1.3333333730697632,3.6666667461395264,5.333333492279053,4.138888835906982,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,40858,23,1,4,1, ,NA,2,4,1.3333333730697632,2.3333332538604736,1,1.1666666269302368,2,1.9722222089767456,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,40927,25,0,4,1, ,NA,7,5.5,4.833333492279053,6.333333492279053,3.3333332538604736,3.3333332538604736,5.833333492279053,4.861111164093018,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,41815,28,0,3.5,0.8483760025101387, ,NA,5,5.666666507720947,3.5,5.666666507720947,3,1.6666666269302368,2.5,3.6666665077209473,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,50858,27,0,3.5,0.8483760025101387, ,NA,6,4.5,3,5,1.3333333730697632,1.6666666269302368,2.5,3,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,50927,25,1,2,0.55749295065024, ,NA,7,5.833333492279053,2.5,4.666666507720947,2,2.3333332538604736,4.166666507720947,3.5833332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,51815,21,1,1.7000000476837158,0.4056664862985693, ,NA,7,5.833333492279053,5.166666507720947,3.6666667461395264,3,2,5.5,4.19444465637207,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,60858,19,1,3,0.7833824999715868, ,NA,3,5.166666507720947,3.1666667461395264,2,1,1.8333333730697632,3.8333332538604736,2.8333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,60927,28,1,3,0.7833824999715868, ,NA,7,4.666666507720947,2,4.333333492279053,1.6666666269302368,1.5,3.1666667461395264,2.8888888359069824,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,61815,24,0,2.5,0.6982550990040314, ,NA,8,3.1666667461395264,3.5,5,1.6666666269302368,1.6666666269302368,5.833333492279053,3.472222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,70858,22,0,2,0.55749295065024, ,NA,5,3.3333332538604736,4.166666507720947,1.6666666269302368,2.3333332538604736,2.3333332538604736,4,2.972222089767456,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,70927,21,1,2.5,0.6982550990040314, ,NA,5,4.5,4.5,3.6666667461395264,1,2.8333332538604736,4.5,3.5,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,71815,21,0,4,1, ,NA,3,4.166666507720947,3.6666667461395264,4.333333492279053,2,2,3,3.194444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,80858,24,1,2,0.55749295065024, ,NA,4,6.166666507720947,2.8333332538604736,4,3,1.6666666269302368,3.1666667461395264,3.472222089767456,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,80927,26,1,2.5,0.6982550990040314, ,NA,3,5.333333492279053,3,3.3333332538604736,1.6666666269302368,3.5,4,3.472222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,90858,20,1,2,0.55749295065024, ,NA,2,4.166666507720947,2.1666667461395264,2,2,3,2.3333332538604736,2.6111111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,90927,21,0,1,-1.6303167041658853, ,NA,7,4.333333492279053,3.6666667461395264,1,2.3333332538604736,1.6666666269302368,4.666666507720947,2.944444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,91815,22,1,2,0.55749295065024, ,NA,5,4.5,4.166666507720947,4.666666507720947,3.3333332538604736,4.166666507720947,5,4.30555534362793,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,100858,22,1,2.5,0.6982550990040314, ,NA,5,6,4.333333492279053,3.3333332538604736,1.3333333730697632,2.8333332538604736,6.833333492279053,4.111111164093018,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,100927,30,0,1.5,0.2358772694508143, ,NA,7,3,5,2,3.6666667461395264,2.8333332538604736,3.5,3.3333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,101815,25,0,3,0.7833824999715868, ,NA,3,5.5,3.3333332538604736,4,2.6666667461395264,2,2.5,3.3333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,110858,21,1,2.5,0.6982550990040314, ,NA,4,5.333333492279053,3.1666667461395264,2.3333332538604736,1,2.8333332538604736,3.5,3.027777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,110927,21,0,3,0.7833824999715868, ,NA,9,4.666666507720947,4.833333492279053,2.6666667461395264,2,1.8333333730697632,4.666666507720947,3.444444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,111815,25,0,4,1, ,NA,6,5.666666507720947,2.5,4.666666507720947,2.6666667461395264,2.8333332538604736,1.6666666269302368,3.3333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,120858,30,0,2,0.55749295065024, ,NA,3,5.166666507720947,4.166666507720947,4,1,2.5,5.166666507720947,3.6666665077209473,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,120927,20,1,2,0.55749295065024, ,NA,3,5,3,1.6666666269302368,1,1.8333333730697632,4.166666507720947,2.777777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,121815,25,0,3,0.7833824999715868, ,NA,9,4.666666507720947,5.333333492279053,4.333333492279053,4,2.3333332538604736,6.166666507720947,4.472222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,130858,23,0,4,1, ,NA,8,4.5,4,3.6666667461395264,3.3333332538604736,3.5,6,4.166666507720947,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,130927,21,1,2,0.55749295065024, ,NA,3,5,3.1666667461395264,2.3333332538604736,1,2.6666667461395264,3.5,2.944444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,131815,23,0,3,0.7833824999715868, ,NA,2,5,3.3333332538604736,3.6666667461395264,1.6666666269302368,3,6,3.777777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,140858,21,1,2,0.55749295065024, ,NA,7,4.833333492279053,4.666666507720947,2.3333332538604736,2.6666667461395264,3.3333332538604736,6,3.972222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,140927,21,1,2.5,0.6982550990040314, ,NA,8,5,2,4,1,1.8333333730697632,5.5,3.222222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,141815,28,1,1.5,0.2358772694508143, ,NA,1,5.166666507720947,1.1666666269302368,1,1,1.1666666269302368,1,1.75,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,150927,20,1,2,0.55749295065024, ,NA,6,4.166666507720947,3.1666667461395264,2,2.6666667461395264,1.6666666269302368,4.5,3.027777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,151815,26,1,2,0.55749295065024, ,NA,2,4.5,2,2,1,1.3333333730697632,2.5,2.222222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,160858,22,1,1,-1.6303167041658853, ,NA,3,5.333333492279053,3.5,2.3333332538604736,1,2.5,4,3.1111111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,160927,26,1,1.5,0.2358772694508143, ,NA,8,5.5,2.5,3.6666667461395264,1,2.3333332538604736,6.333333492279053,3.555555582046509,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,161815,22,0,1.5,0.2358772694508143, ,NA,3,5.5,4.5,1.6666666269302368,3,1.3333333730697632,3.8333332538604736,3.305555582046509,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,170858,24,0,4,1, ,NA,6,5.833333492279053,4.166666507720947,4,5,2.8333332538604736,5,4.472222328186035,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,170927,21,1,2.5,0.6982550990040314, ,NA,6,6,4.166666507720947,3.6666667461395264,2,3.8333332538604736,5.166666507720947,4.138888835906982,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,171815,19,1,3,0.7833824999715868, ,NA,4,5.5,4.5,2.6666667461395264,3,3,3.5,3.694444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,180858,25,1,3.5,0.8483760025101387, ,NA,5,4.166666507720947,2.6666667461395264,1,1,1.6666666269302368,4.5,2.5,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,180927,22,1,1.5,0.2358772694508143, ,NA,3,5.666666507720947,4,3.3333332538604736,1,2.8333332538604736,5.666666507720947,3.75,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,181815,24,1,3,0.7833824999715868, ,NA,2,5.666666507720947,2.6666667461395264,2.3333332538604736,3,1.8333333730697632,2.8333332538604736,3.055555582046509,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,190858,24,1,2,0.55749295065024, ,NA,6,4.166666507720947,3.8333332538604736,2,1.3333333730697632,2.3333332538604736,4.333333492279053,3,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,191815,21,1,1,-1.6303167041658853, ,NA,7,5.833333492279053,4.333333492279053,4.333333492279053,1,4.5,5.833333492279053,4.305555820465088,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,200858,22,0,4,1, ,NA,5,3.8333332538604736,3.3333332538604736,3.6666667461395264,2.6666667461395264,2,5.166666507720947,3.444444417953491,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,200927,29,0,2.5,0.6982550990040314, ,NA,8,4.833333492279053,5.833333492279053,3,2,2.6666667461395264,6.333333492279053,4.111111164093018,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,201815,30,0,3.0999999046325684,0.7972651391121315, ,NA,7,4.666666507720947,5.833333492279053,3,3,3.3333332538604736,6.166666507720947,4.333333492279053,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,210858,21,1,1.5,0.2358772694508143, ,NA,6,4.666666507720947,3.3333332538604736,2,1.6666666269302368,3.8333332538604736,3.8333332538604736,3.222222089767456,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,211815,26,0,2,0.55749295065024, ,NA,7,5.5,4.833333492279053,3.3333332538604736,3.6666667461395264,5,5.666666507720947,4.666666507720947,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,220858,23,0,3.5,0.8483760025101387, ,NA,8,3.5,5.333333492279053,1.3333333730697632,4,2.6666667461395264,6.333333492279053,3.8611111640930176,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,220927,34,1,3.5,0.8483760025101387, ,NA,3,4.5,4,2.3333332538604736,1,3.1666667461395264,2,2.8333332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,221815,20,1,2,0.55749295065024, ,NA,6,5.333333492279053,2.5,2,1,3,3.1666667461395264,2.8333334922790527,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,230858,23,0,2.5,0.6982550990040314, ,NA,7,5.333333492279053,3,4,3,2.6666667461395264,4.833333492279053,3.805555582046509,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,230927,21,0,4,1, ,NA,7,5.333333492279053,5.5,5.333333492279053,1.3333333730697632,2.6666667461395264,5.333333492279053,4.25,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,231815,29,1,2,0.55749295065024, ,NA,6,6,4.5,3,2.6666667461395264,2,3.3333332538604736,3.5833332538604736,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,240858,21,0,2,0.55749295065024, ,NA,6,4.833333492279053,4.166666507720947,3.3333332538604736,2.6666667461395264,3.1666667461395264,4.5,3.777777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,240927,20,1,2.5,0.6982550990040314, ,NA,2,4.666666507720947,1.3333333730697632,3.3333332538604736,2.3333332538604736,1,1.6666666269302368,2.3888888359069824,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,241815,60,1,2.5,0.6982550990040314, ,NA,3,4.166666507720947,2.1666667461395264,2,1,1.8333333730697632,1,2.027777671813965,cgptotal,Germany,Jena
Crosetto2016,Crosetto and Filippin EXEC 2016,IG,250858,21,0,1.5,0.2358772694508143, ,NA,2,4.666666507720947,2.6666667461395264,4.333333492279053,2,2,3.8333332538604736,3.25,cgptotal,Germany,Jena
