bibkey,paper,task,subject,choice,r,city,tablet_id,age,gender,country,latitude,longitude
Dannenberg2022,Dannenberg et al. 2022,IG,205,823,0.8461477489805453,Bugabu,7,43,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,206,829,0.8485470565448803,Bugabu,8,47,1,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,207,639,0.757153995330841,Bugabu,9,57,1,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,208,288,-1.0954826064786127,Bugabu,10,30,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,209,745,0.8132128109598158,Bugabu,11,45,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,210,309,-0.38000729859214594,Bugabu,12,60,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,211,737,0.8095555099359343,Bugabu,13,45,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,212,755,0.817692440002176,Bugabu,14,43,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,213,805,0.8388744853788245,Bugabu,15,46,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,214,366,0.26171236643469586,Bugabu,16,38,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,215,561,0.6982773362256508,Bugabu,17,41,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,216,300,-0.6133777550366369,Bugabu,18,40,0,Tanzania,-2.53212,33.39738
Dannenberg2022,Dannenberg et al. 2022,IG,217,65,1.2586621745188602,Bezi,1,32,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,218,172,1.8573897871164846,Bezi,2,32,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,219,594,0.7258775143470809,Bezi,3,30,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,220,615,0.7412460884482107,Bezi,4,43,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,221,335,0.018139161854347902,Bezi,5,52,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,222,445,0.5380465058768245,Bezi,6,25,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,223,600,0.7304227103091845,Bezi,7,35,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,224,787,0.8314458719962385,Bezi,8,45,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,225,800,0.8368288369533889,Bezi,9,44,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,226,534,0.6716409765438955,Bezi,10,34,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,227,546,0.684004096894798,Bezi,11,63,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,228,107,1.396292731437441,Bezi,12,32,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,229,222,3.608551952887948,Bezi,13,28,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,230,377,0.3200441764066303,Bezi,14,30,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,231,176,1.9110055492247906,Bezi,15,20,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,232,9,1.1125392381963928,Bezi,16,26,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,233,668,0.7744616249327746,Bezi,17,21,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,234,502,0.6335978764858422,Bezi,18,22,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,235,505,0.6375286857174662,Bezi,1,32,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,236,0,-1,Bezi,2,32,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,237,380,0.33428167493842087,Bezi,3,24,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,238,355,0.19146266836680292,Bezi,4,30,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,239,621,0.7453759836756485,Bezi,5,37,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,240,731,0.8067662719495438,Bezi,6,41,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,241,187,2.092867807163384,Bezi,7,22,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,242,243,11.758032809576854,Bezi,8,19,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,243,526,0.6628726824986618,Bezi,9,30,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,244,505,0.6375286857174662,Bezi,10,27,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,245,267,-3.570410725661412,Bezi,11,35,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,246,202,2.473193888071562,Bezi,12,26,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,247,757,0.8185768713293182,Bezi,13,52,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,248,340,0.06857735784646221,Bezi,14,39,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,249,463,0.5733478801885797,Bezi,15,24,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,250,716,0.7996038860285366,Bezi,16,24,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,251,335,0.018139161854347902,Bezi,17,36,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,252,184,2.0373498536371573,Bezi,18,30,0,Tanzania,-2.279100244759778,33.123603668684126
Dannenberg2022,Dannenberg et al. 2022,IG,253,208,2.7006978211379074,Kabangaja,1,39,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,254,799,0.8364181670481509,Kabangaja,2,39,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,255,284,-1.3315139734645705,Kabangaja,3,51,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,256,864,0.8624390304818002,Kabangaja,4,25,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,257,600,0.7304227103091845,Kabangaja,5,31,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,258,424,0.48820295728743957,Kabangaja,6,38,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,259,543,0.6809969185353287,Kabangaja,7,46,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,260,754,0.8172488302502837,Kabangaja,8,52,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,261,505,0.6375286857174662,Kabangaja,9,42,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,262,833,0.8501414482120441,Kabangaja,10,44,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,263,632,0.7526775209614256,Kabangaja,11,32,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,264,534,0.6716409765438955,Kabangaja,12,35,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,265,665,0.7727555911550282,Kabangaja,13,39,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,266,802,0.8376486093881154,Kabangaja,14,38,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,267,668,0.7744616249327746,Kabangaja,15,45,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,268,840,0.8529239802144969,Kabangaja,16,38,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,269,799,0.8364181670481509,Kabangaja,17,36,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,270,523,0.6594668252251775,Kabangaja,18,47,0,Tanzania,-2.3877688361024285,32.97763532789297
Dannenberg2022,Dannenberg et al. 2022,IG,271,130,1.5053491502644618,Kijiweni,1,27,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,272,445,0.5380465058768245,Kijiweni,2,30,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,273,448,0.5443482584707611,Kijiweni,3,48,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,274,405,0.4320723418917593,Kijiweni,4,29,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,275,193,2.221202499927927,Kijiweni,5,39,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,276,719,0.8010591566671127,Kijiweni,6,34,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,277,472,0.58898411852738,Kijiweni,7,42,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,278,50,1.2196658603948887,Kijiweni,8,24,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,279,505,0.6375286857174662,Kijiweni,9,21,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,280,205,2.5794069414061758,Kijiweni,10,38,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,281,0,-1,Kijiweni,11,28,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,282,597,0.7281663620233194,Kijiweni,12,33,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,283,529,0.6662131555611215,Kijiweni,13,22,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,284,502,0.6335978764858422,Kijiweni,14,25,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,285,320,-0.1758048263658553,Kijiweni,15,29,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,286,0,-1,Kijiweni,16,45,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,287,243,11.758032809576854,Kijiweni,17,49,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,288,624,0.7474010724318677,Kijiweni,18,44,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,289,300,-0.6133777550366369,Kijiweni,1,25,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,290,427,0.49601022587360805,Kijiweni,2,20,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,291,671,0.7761498324498648,Kijiweni,3,35,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,292,35,1.1827928063115167,Kijiweni,4,52,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,293,416,0.4660693421490136,Kijiweni,5,42,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,294,243,11.758032809576854,Kijiweni,6,36,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,295,618,0.7433245512949737,Kijiweni,7,26,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,296,411,0.4511688437954942,Kijiweni,8,22,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,297,508,0.6413765065704814,Kijiweni,9,37,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,298,436,0.5179921862865265,Kijiweni,10,46,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,299,380,0.33428167493842087,Kijiweni,11,38,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,300,962,0.9063599750039923,Kijiweni,12,39,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,301,701,0.7921412972157489,Kijiweni,13,31,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,302,564,0.7009897912154858,Kijiweni,14,36,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,303,6,1.1010790747657913,Kijiweni,15,89,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,304,484,0.6080911862425495,Kijiweni,16,22,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,305,707,0.7951648485059803,Kijiweni,17,48,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,306,671,0.7761498324498648,Kijiweni,18,32,0,Tanzania,-2.384387687881357,32.65860819894339
Dannenberg2022,Dannenberg et al. 2022,IG,307,267,-3.570410725661412,Kanyala,1,50,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,308,630,0.7513748635539852,Kanyala,2,48,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,309,499,0.6295810724205416,Kanyala,3,38,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,310,445,0.5380465058768245,Kanyala,4,45,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,311,638,0.7565222124879153,Kanyala,5,45,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,312,413,0.45723416631795205,Kanyala,6,43,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,313,701,0.7921412972157489,Kanyala,7,32,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,314,882,0.8696303857779185,Kanyala,8,34,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,315,505,0.6375286857174662,Kanyala,9,52,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,316,674,0.7778206444241031,Kanyala,10,26,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,317,552,0.6898613194997442,Kanyala,11,34,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,318,665,0.7727555911550282,Kanyala,12,21,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,319,118,1.4441529909252309,Kanyala,13,21,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,320,320,-0.1758048263658553,Kanyala,14,26,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,321,490,0.616982387509118,Kanyala,15,24,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,322,832,0.8497431904618054,Kanyala,16,47,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,323,189,2.132872855634282,Kanyala,17,45,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,324,478,0.5987700478801405,Kanyala,18,34,0,Tanzania,-2.277308430027509,32.23619409039246
Dannenberg2022,Dannenberg et al. 2022,IG,325,861,0.8612481867331404,Kahunda,1,32,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,326,234,5.6472303050527515,Kahunda,2,54,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,327,401,0.418531389712607,Kahunda,3,45,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,328,805,0.8388744853788245,Kahunda,4,27,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,329,466,0.5786946901724638,Kahunda,5,25,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,330,698,0.7906092789601804,Kahunda,6,24,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,331,570,0.7062833421575291,Kahunda,7,30,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,332,540,0.6779351701714538,Kahunda,8,35,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,333,0,-1,Kahunda,9,25,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,334,701,0.7921412972157489,Kahunda,10,45,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,335,671,0.7761498324498648,Kahunda,11,43,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,336,490,0.616982387509118,Kahunda,12,50,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,337,600,0.7304227103091845,Kahunda,13,50,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,338,457,0.562220816693032,Kahunda,14,34,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,339,368,0.273107084318768,Kahunda,15,25,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,340,448,0.5443482584707611,Kahunda,16,36,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,341,692,0.7875030474950827,Kahunda,17,30,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,342,549,0.6869583654876836,Kahunda,18,34,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,343,1000,1,Kahunda,1,23,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,344,300,-0.6133777550366369,Kahunda,2,20,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,345,499,0.6295810724205416,Kahunda,3,20,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,346,288,-1.0954826064786127,Kahunda,4,28,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,347,719,0.8010591566671127,Kahunda,5,30,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,348,496,0.6254751214308442,Kahunda,6,30,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,349,356,0.19843890029834504,Kahunda,7,30,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,350,555,0.6927144922739237,Kahunda,8,38,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,351,258,-8.603028140415391,Kahunda,9,28,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,352,460,0.5678586501890672,Kahunda,10,26,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,353,460,0.5678586501890672,Kahunda,11,34,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,354,503,0.6349175498306376,Kahunda,12,26,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,355,373,0.30001002904726987,Kahunda,13,29,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,356,212,2.892048548574698,Kahunda,14,27,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,357,579,0.7139135843098277,Kahunda,15,37,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,358,612,0.7391398866629881,Kahunda,16,29,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,359,370,0.28413074245541886,Kahunda,17,25,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,360,505,0.6375286857174662,Kahunda,18,38,0,Tanzania,-2.3987135559254797,32.06632349624662
Dannenberg2022,Dannenberg et al. 2022,IG,361,984,0.9222896994238301,Makatani,1,57,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,362,529,0.6662131555611215,Makatani,2,42,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,363,408,0.44179477484106267,Makatani,3,52,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,364,748,0.8145670580112802,Makatani,4,55,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,365,472,0.58898411852738,Makatani,5,48,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,366,662,0.771031289383966,Makatani,6,39,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,367,710,0.7966570445270359,Makatani,7,48,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,368,710,0.7966570445270359,Makatani,8,35,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,369,671,0.7761498324498648,Makatani,9,45,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,370,833,0.8501414482120441,Makatani,10,40,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,371,694,0.7885448300222322,Makatani,11,42,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,372,659,0.7692882664242215,Makatani,12,37,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,373,202,2.473193888071562,Makatani,13,28,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,374,514,0.6488345304487809,Makatani,14,48,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,375,289,-1.044019590433058,Makatani,15,32,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,376,600,0.7304227103091845,Makatani,16,34,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,377,739,0.810476282688891,Makatani,17,32,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,378,728,0.8053560009795099,Makatani,18,53,0,Tanzania,-2.495871536967837,32.00283378362571
Dannenberg2022,Dannenberg et al. 2022,IG,379,300,-0.6133777550366369,Senga,1,43,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,380,707,0.7951648485059803,Senga,2,46,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,381,900,0.8769765845238189,Senga,3,44,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,382,606,0.7348413186169807,Senga,4,36,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,383,468,0.5821830079504833,Senga,5,40,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,384,110,1.4086819218735924,Senga,6,34,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,385,0,-1,Senga,7,22,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,386,811,0.8413135221912843,Senga,8,28,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,387,386,0.3609235002200375,Senga,9,30,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,388,237,6.744303364986917,Senga,10,25,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,389,439,0.5248775708575135,Senga,11,34,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,390,272,-2.5531799015740995,Senga,12,33,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,391,858,0.8600584657946109,Senga,13,40,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,392,306,-0.44951107213732716,Senga,14,30,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,393,754,0.8172488302502837,Senga,15,34,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,394,594,0.7258775143470809,Senga,16,40,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,395,386,0.3609235002200375,Senga,17,30,0,Tanzania,-2.6071959338363175,31.971477626961544
Dannenberg2022,Dannenberg et al. 2022,IG,396,701,0.7921412972157489,Senga,18,23,0,Tanzania,-2.6071959338363175,31.971477626961544
