ID,subject,treatment,Av1,Ap1,Av2,Ap2,Bv1,Bp1,Bv2,Bp2,totsafe,diffsafe,femsafe,numchoices,female,individualchoices,randomorder,leftincons,rightincons,switchincons,lefttrunc,righttrunc,safe,age,forced,incentivized,maxprob,minprob,exchange,realmoney,incons_subj,femincons,femreal,femmax,femmin,lnexch,femexch,texbibkey,bibdisplay,fID
-26,-25961,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25939,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,3,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,26,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25972,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,10,0.10666666179895401,0,10,1,1,0,0,1,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,1,1,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25934,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,8,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,19,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25999,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,24,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25930,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25977,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,22,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25964,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25933,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25998,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,1,1,0,0,0,26,0,1,100,10,1,3.5999999046325684,2,2,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25936,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,27,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25946,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25979,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,37,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25995,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,4,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25918,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25965,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,4,0.10666666179895401,0,10,0,1,0,0,0,1,0,0,0,19,0,1,100,10,1,3.5999999046325684,1,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25949,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,3,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25917,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,1,1,0,0,0,22,0,1,100,10,1,3.5999999046325684,2,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25994,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,22,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25988,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,29,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25942,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,1,1,0,0,0,20,0,1,100,10,1,3.5999999046325684,2,2,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25945,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,24,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25962,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,24,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25963,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,4,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,26,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25980,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,29,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25978,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25943,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,3,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25937,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,2,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25956,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,25,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25989,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,8,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25987,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,22,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25968,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25971,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,29,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25913,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,1,0,0,0,22,0,1,100,10,1,3.5999999046325684,1,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25967,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25990,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,1,1,0,0,0,19,0,1,100,10,1,3.5999999046325684,2,2,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25951,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25947,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,24,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25986,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25914,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,0,1,0,0,1,1,0,0,0,23,0,1,100,10,1,3.5999999046325684,2,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25922,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,26,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25960,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,22,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25969,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25921,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,1,1,0,0,1,1,0,0,0,40,0,1,100,10,1,3.5999999046325684,2,2,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25929,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,28,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25958,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,27,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25928,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,22,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25938,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,10,0.10666666179895401,0,10,1,1,0,0,1,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,1,1,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25912,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,28,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25924,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,25,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25927,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,25,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25983,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,8,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25941,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,47,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25955,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,5,0.10666666179895401,0,10,1,1,0,0,0,1,0,0,0,20,0,1,100,10,1,3.5999999046325684,1,1,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25954,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25976,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,3,0.10666666179895401,0,10,1,1,0,0,0,1,0,0,0,23,0,1,100,10,1,3.5999999046325684,1,1,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25984,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,10,0.10666666179895401,0,10,1,1,0,0,1,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,1,1,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25966,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25974,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25996,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,26,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25993,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,9,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,23,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25975,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,8,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,25,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25970,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,4,0.10666666179895401,0,10,0,1,0,0,0,1,0,0,0,29,0,1,100,10,1,3.5999999046325684,1,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25920,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,7,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,29,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25916,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25923,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,3,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,24,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25925,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,6,0.10666666179895401,0,10,0,1,0,0,0,0,0,0,0,21,0,1,100,10,1,3.5999999046325684,0,0,0,0,0,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
-26,-25940,1,4,0.5500000022351742,3.200000047683716,0.45,7.699999809265137,0.5500000022351742,0.20000000298023224,0.45,9,0.10666666179895401,0,10,1,1,0,0,0,0,0,0,0,20,0,1,100,10,1,3.5999999046325684,0,0,3.5999999046325684,100,10,0,0,\cite{CroFil2013b}, Crosetto and Filippin (2013),-26
