bibkey,paper,task,subject,age,gender,choice,r,country,city,lattitude,longitude
Shachat2021,Shachat 2021,CEPL,258,25,0,5,0.5940773833333515,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,259,19,1,5,0.7340413846750744,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,260,19,1,5,0.19629813191713766,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,261,23,1,5,0.5892543542664497,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,262,21,1,4,-0.1814505501859821,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,263,20,1,4,-0.9283797014597803,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,264,23,0,6,1.8030675466964021,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,265,19,0,5,0.33682076653465626,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,266,20,1,5,0.6031506907055155,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,267,19,1,5,0.4080779792740941,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,268,19,0,5,0.074954265949782,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,270,20,1,5,0.3651874211616814,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,271,19,0,5,0.6719971460173837,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,272,20,0,4,-0.18409272965043777,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,274,22,1,5,0.28289291729219257,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,275,20,0,4,0.06103016255656257,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,276,19,1,5,0.5156520421663299,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,277,18,1,4,-0.02166739919222882,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,278,21,1,5,0.1926537271332927,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,279,22,1,4,-0.4929315509786829,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,281,23,1,4,-0.9720805285288953,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,282,21,1,5,0.7794631977356039,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,283,18,0,5,0.8071990895131602,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,284,18,1,6,1.20392740346957,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,285,19,1,3,-2.5483323114924135,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,286,21,1,6,1.7925241202674806,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,287,19,0,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,288,20,0,5,0.12385146155720578,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,289,19,0,4,-0.14800422579515715,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,290,20,1,10,7.96,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,291,19,1,5,0.3478095983411185,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,292,23,0,7,3.0057941551227123,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,293,20,0,4,-0.9901011162111536,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,294,21,0,5,0.8766046971292234,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,295,18,1,5,0.09973586388630792,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,296,22,1,5,0.5979815359553322,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,297,20,0,6,1.1202414368279279,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,298,24,0,5,0.21160382923670112,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,299,21,0,2,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,300,20,1,5,0.9459625190543011,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,301,22,1,6,1.062323773293756,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,303,20,0,5,0.7797895208722911,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,304,22,1,5,0.20835904080886394,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,305,23,1,4,-0.3462693035183474,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,306,20,1,5,0.5352327763335779,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,307,21,0,4,0.038223680548835626,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,308,20,0,5,0.37828751087188717,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,309,21,1,5,0.45228381532942874,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,310,21,0,4,-0.3207919147564098,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,311,23,0,6,1.7366134853940456,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,312,18,0,5,0.18765857616672293,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,313,19,0,5,0.8089364839205517,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,314,21,0,5,0.08872183375991882,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,315,21,0,5,0.4379449932137504,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,316,22,0,4,-0.42141038252739227,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,318,21,1,5,0.4213842627056874,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,319,20,1,5,0.32774871375178916,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,320,22,0,4,-0.7814208529726602,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,321,27,0,6,1.477471007811837,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,322,19,0,6,1.7447204597014934,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,323,19,1,4,-0.6111708548758179,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,325,19,1,5,0.6336965465871618,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,326,20,1,5,0.8270323059870861,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,327,19,1,4,-0.09504998520715158,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,328,18,1,5,0.3606472998159006,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,329,19,0,5,0.81740868949797,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,330,22,0,5,0.6348763102642261,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,331,22,1,3,-2.0712408974999565,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,333,18,1,10,7.96,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,334,21,0,4,-0.9373665982461534,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,335,22,0,3,-2.5281105503859,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,336,22,1,9,7.96,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,337,23,1,4,-0.27547001612605526,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,338,20,0,4,-0.7068790081725456,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,339,22,0,4,-0.31248580947052684,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,340,20,1,5,0.9716281747934408,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,341,21,0,5,0.14188184988452124,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,342,20,1,5,0.49672629130771384,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,343,19,1,6,1.462539628241211,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,344,19,1,6,1.8760776641359553,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,345,23,0,6,1.4396282697468996,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,346,21,0,5,0.4976430977019481,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,347,20,1,5,0.17935876683564855,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,348,19,0,6,1.501728838905692,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,349,19,0,6,1.3184915483742952,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,351,21,1,4,-0.08873108734376722,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,353,18,0,5,0.8134476340841501,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,354,20,0,5,0.40701202096417544,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,355,19,0,4,-0.8184337688796222,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,357,25,0,4,-0.9071565283206291,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,358,20,0,5,0.8818161127436905,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,359,18,1,2,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,360,20,0,4,-0.5521508808503859,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,361,21,1,5,0.9002958757290616,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,362,28,1,6,1.120958876204677,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,363,22,0,5,0.8608167295344173,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,364,20,1,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,366,19,0,4,-0.9378005865751766,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,367,20,0,2,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,368,21,0,4,-0.7225505196489393,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,369,20,1,3,-1.3517789929173887,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,370,23,0,3,-2.056823394286912,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,371,19,1,4,-0.6049960025306791,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,372,20,1,3,-2.7689370665163735,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,373,20,1,4,-0.539333947324194,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,374,23,1,4,-0.4658427476347424,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,375,22,0,5,0.9197995065711437,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,376,18,1,5,0.8494038931000978,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,377,18,1,5,0.5882347811153159,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,378,21,1,4,-0.7908151211682707,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,379,21,1,5,0.5998335009557194,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,380,25,1,4,-0.32076273654354737,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,382,22,0,4,-0.5749521764949895,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,383,19,1,6,1.3953498492715881,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,384,21,0,5,0.7821276606619358,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,385,18,0,4,-0.5908802253520116,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,386,20,0,5,0.48047294362215326,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,387,20,1,5,0.7613447534362785,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,388,19,0,5,0.6831157277780584,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,389,21,0,6,1.5425494713429362,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,390,20,1,4,-0.6365672807674855,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,391,21,1,5,0.8720399389322846,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,392,21,0,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,393,21,1,3,-2.045563091796357,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,394,18,1,4,-0.2295512841409072,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,395,23,1,5,0.33141515093389895,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,396,23,0,4,-0.8155886481073684,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,397,19,0,5,0.23593616619473323,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,398,19,1,4,-0.2184583918377757,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,400,21,1,4,-0.6248889415408485,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,401,21,0,8,4.998020911917556,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,402,21,0,3,-1.5122415498318151,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,403,20,0,4,-0.23721914912341158,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,404,20,0,3,-2.010078033474274,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,405,19,1,5,0.35077303808182475,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,406,19,0,4,-0.6001383454119786,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,407,20,1,5,0.7853748974227346,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,408,21,1,3,-1.0147287680744193,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,409,23,1,5,0.19964446932310237,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,410,19,0,4,-0.8455288408021442,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,411,22,1,5,0.14884048528503627,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,412,22,1,5,0.8761275320407003,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,414,20,0,3,-1.3772620760905556,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,416,17,1,5,0.22330600917106494,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,417,22,1,5,0.9729692872287705,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,418,20,0,4,0.06154954675352209,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,419,21,0,5,0.6030134530575015,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,420,19,1,3,-1.6173249206808396,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,421,25,1,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,422,21,1,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,423,24,0,5,0.9525083051482215,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,424,21,0,4,0.06741940367734056,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,426,20,1,6,1.3737454688828439,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,427,23,1,6,1.4727587319351734,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,428,21,1,5,0.8939013306563719,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,429,22,1,5,0.675905637734104,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,430,19,0,3,-1.8891013982775622,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,431,23,1,4,-0.029721662427764306,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,432,20,1,4,-0.6861112050898373,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,433,22,0,6,1.9122819606820123,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,434,22,1,5,0.479012363711372,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,435,19,0,4,-0.006288384096696964,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,436,20,1,5,0.6256429855921306,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,437,20,0,4,-0.5628743410692549,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,438,21,1,5,0.08680641477694735,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,439,24,0,5,0.28534254858270286,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,440,21,1,4,-0.4887001102115027,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,441,20,1,5,0.6392979138460941,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,443,19,1,3,-2.216489660390653,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,444,20,1,4,-0.8097193173435516,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,445,21,0,6,1.5924721354292706,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,446,21,1,4,-0.37850624590646476,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,447,20,1,4,0.03361233158269905,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,448,22,1,4,0.037693563385400974,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,449,21,1,5,0.22200068067992107,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,450,21,1,6,1.864820692348294,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,451,22,0,5,0.4124875282752328,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,452,18,1,5,0.9256862874818035,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,453,20,1,5,0.1260974513948895,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,454,21,0,5,0.537189864180982,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,456,21,0,5,0.7745929554896429,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,457,20,1,5,0.7706583085958845,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,458,20,0,5,0.5732184727676213,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,459,20,1,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,460,19,0,5,0.2746330579905771,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,461,19,0,5,0.3379856037604622,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,462,23,1,4,-0.4822586133307777,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,464,20,1,4,-0.39584441104205326,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,465,19,0,4,-0.8646279356605373,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,466,20,1,4,-0.9329330293275416,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,467,22,1,4,-0.8339194858353585,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,468,20,0,3,-1.285301623349078,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,469,19,1,5,0.5721636524563656,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,470,22,0,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,471,22,1,5,0.5412987617054023,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,472,18,1,5,0.6578599851648324,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,473,21,0,10,7.96,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,474,21,1,4,-0.15474809701321646,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,475,20,1,4,-0.32437604967271905,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,476,21,1,5,0.38428109881933775,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,477,18,1,5,0.12164656763896346,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,478,22,1,5,0.6506957839871756,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,479,23,0,5,0.8561625923519023,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,480,19,0,4,-0.5046548858541064,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,481,19,1,5,0.3187285516830161,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,482,21,0,5,0.7853994400822557,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,483,30,1,4,-0.7914603856578469,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,484,22,0,5,0.9536298889247701,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,485,18,0,3,-2.85350153622916,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,486,19,1,3,-2.451304080085829,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,487,21,0,7,3.1408326793136077,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,488,20,1,5,0.5158353386586532,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,489,21,1,4,-0.28535370903788126,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,490,20,1,2,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,491,18,0,4,-0.8075115452427417,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,492,21,1,5,0.10592901966068893,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,493,19,0,4,-0.35681072259088975,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,495,21,0,3,-1.6249512733193114,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,496,19,1,4,-0.44125939564779393,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,497,21,1,3,-2.846634166026488,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,498,20,1,5,0.3612500702100806,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,499,21,1,5,0.9853946058079599,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,500,20,0,5,0.9245387748046778,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,502,21,0,4,-0.8173147040349431,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,504,23,1,5,0.3477860034443438,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,506,21,1,5,0.42680267581017683,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,509,32,0,10,7.96,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,510,20,0,5,0.8116929525882006,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,511,21,1,5,0.1436890032677911,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,512,20,0,7,2.6314099974022245,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,513,24,1,5,0.8214085724367759,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,514,19,1,5,0.7498739687912166,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,515,20,0,5,0.6634270887542515,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,516,21,1,4,-0.25335646965075276,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,517,20,1,7,2.4649566957633944,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,518,22,0,5,0.37424502343172206,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,519,22,0,5,0.9811593520431778,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,521,21,0,5,0.3059114461299032,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,522,21,0,5,0.9351457428885623,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,523,20,0,5,0.2868760460289195,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,524,20,0,6,1.499791981051676,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,525,20,0,1,-2.93,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,526,20,0,5,0.8264470045687631,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,527,20,1,4,-0.15262498560128723,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,528,21,1,5,0.19328754958696664,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,529,19,1,4,-0.923300771638751,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,530,19,1,4,-0.5122246621060185,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,531,19,1,4,-0.3845032394793816,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,532,21,0,4,-0.8776853258023039,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,533,21,0,7,2.9800920930481514,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,534,23,1,4,-0.8572417117701843,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,535,20,0,5,0.8247883587004616,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,536,19,0,5,0.8688845537416636,China,Wuhan,30.592850,114.305542
Shachat2021,Shachat 2021,CEPL,537,20,1,5,0.22320216754684225,China,Wuhan,30.592850,114.305542
