25,76,2,10,8,5,15,4,5
25,77,1,10,8,5,15,2,5
25,78,1,10,6,5,15,4,5
25,79,1,10,6,5,15,2,5
25,80,1,10,4,5,15,2,5
49,1,1,10,6,5,10,8,0
49,2,1,10,4,5,10,8,0
49,3,1,10,4,5,10,6,0
49,4,1,10,2,5,10,8,0
49,5,1,10,2,5,10,6,0
49,6,1,10,2,5,10,4,0
49,7,1,10,0,5,10,8,0
49,8,1,10,0,5,10,6,0
49,9,1,10,0,5,10,4,0
49,10,1,10,0,5,10,2,0
49,11,1,5,10,0,10,8,0
49,12,1,5,10,0,10,6,0
49,13,1,5,10,0,10,4,0
49,14,2,5,10,0,10,2,0
49,15,2,5,8,0,10,6,0
49,16,2,5,8,0,10,4,0
49,17,2,5,8,0,10,2,0
49,18,2,5,6,0,10,4,0
49,19,2,5,6,0,10,2,0
49,20,2,5,4,0,10,2,0
49,21,1,15,6,5,15,8,0
49,22,2,15,4,5,15,8,0
49,23,1,15,4,5,15,6,0
49,24,1,15,2,5,15,8,0
49,25,1,15,2,5,15,6,0
49,26,1,15,2,5,15,4,0
49,27,2,15,0,5,15,8,0
49,28,2,15,0,5,15,6,0
49,29,2,15,0,5,15,4,0
49,30,1,15,0,5,15,2,0
49,31,1,5,10,0,15,8,0
49,32,2,5,10,0,15,6,0
49,33,1,5,10,0,15,4,0
49,34,2,5,10,0,15,2,0
49,35,2,5,8,0,15,6,0
49,36,2,5,8,0,15,4,0
49,37,2,5,8,0,15,2,0
49,38,2,5,6,0,15,4,0
49,39,2,5,6,0,15,2,0
49,40,2,5,4,0,15,2,0
49,41,1,15,6,10,15,8,0
49,42,1,15,4,10,15,8,0
49,43,1,15,4,10,15,6,0
49,44,1,15,2,10,15,8,0
49,45,1,15,2,10,15,6,0
49,46,2,15,2,10,15,4,0
49,47,1,15,0,10,15,8,0
49,48,1,15,0,10,15,6,0
49,49,1,15,0,10,15,4,0
49,50,1,15,0,10,15,2,0
49,51,1,10,10,0,15,8,0
49,52,1,10,10,0,15,6,0
49,53,1,10,10,0,15,4,0
49,54,1,10,10,0,15,2,0
49,55,2,10,8,0,15,6,0
49,56,2,10,8,0,15,4,0
49,57,2,10,8,0,15,2,0
49,58,2,10,6,0,15,4,0
49,59,2,10,6,0,15,2,0
49,60,2,10,4,0,15,2,0
49,61,2,15,6,10,15,8,5
49,62,1,15,4,10,15,8,5
49,63,2,15,4,10,15,6,5
49,64,2,15,2,10,15,8,5
49,65,2,15,2,10,15,6,5
49,66,2,15,2,10,15,4,5
49,67,2,15,0,10,15,8,5
49,68,2,15,0,10,15,6,5
49,69,2,15,0,10,15,4,5
49,70,2,15,0,10,15,2,5
49,71,2,10,10,5,15,8,5
49,72,2,10,10,5,15,6,5
49,73,2,10,10,5,15,4,5
49,74,2,10,10,5,15,2,5
49,75,1,10,8,5,15,6,5
49,76,2,10,8,5,15,4,5
49,77,2,10,8,5,15,2,5
49,78,2,10,6,5,15,4,5
49,79,2,10,6,5,15,2,5
49,80,2,10,4,5,15,2,5
73,1,1,10,6,5,10,8,0
73,2,1,10,4,5,10,8,0
73,3,1,10,4,5,10,6,0
73,4,1,10,2,5,10,8,0
73,5,1,10,2,5,10,6,0
73,6,1,10,2,5,10,4,0
73,7,1,10,0,5,10,8,0
73,8,1,10,0,5,10,6,0
73,9,1,10,0,5,10,4,0
73,10,1,10,0,5,10,2,0
73,11,1,5,10,0,10,8,0
73,12,1,5,10,0,10,6,0
73,13,1,5,10,0,10,4,0
73,14,1,5,10,0,10,2,0
73,15,2,5,8,0,10,6,0
73,16,1,5,8,0,10,4,0
73,17,1,5,8,0,10,2,0
73,18,1,5,6,0,10,4,0
73,19,1,5,6,0,10,2,0
73,20,1,5,4,0,10,2,0
73,21,1,15,6,5,15,8,0
73,22,1,15,4,5,15,8,0
73,23,1,15,4,5,15,6,0
73,24,1,15,2,5,15,8,0
73,25,1,15,2,5,15,6,0
73,26,1,15,2,5,15,4,0
73,27,2,15,0,5,15,8,0
73,28,1,15,0,5,15,6,0
73,29,1,15,0,5,15,4,0
73,30,1,15,0,5,15,2,0
73,31,2,5,10,0,15,8,0
73,32,1,5,10,0,15,6,0
73,33,1,5,10,0,15,4,0
73,34,1,5,10,0,15,2,0
73,35,2,5,8,0,15,6,0
73,36,1,5,8,0,15,4,0
73,37,1,5,8,0,15,2,0
73,38,1,5,6,0,15,4,0
73,39,1,5,6,0,15,2,0
73,40,2,5,4,0,15,2,0
73,41,1,15,6,10,15,8,0
73,42,1,15,4,10,15,8,0
73,43,1,15,4,10,15,6,0
73,44,1,15,2,10,15,8,0
73,45,1,15,2,10,15,6,0
73,46,1,15,2,10,15,4,0
73,47,1,15,0,10,15,8,0
73,48,1,15,0,10,15,6,0
73,49,1,15,0,10,15,4,0
73,50,1,15,0,10,15,2,0
73,51,1,10,10,0,15,8,0
73,52,1,10,10,0,15,6,0
73,53,1,10,10,0,15,4,0
73,54,1,10,10,0,15,2,0
73,55,1,10,8,0,15,6,0
73,56,1,10,8,0,15,4,0
73,57,1,10,8,0,15,2,0
73,58,1,10,6,0,15,4,0
73,59,1,10,6,0,15,2,0
73,60,1,10,4,0,15,2,0
73,61,1,15,6,10,15,8,5
73,62,1,15,4,10,15,8,5
73,63,1,15,4,10,15,6,5
73,64,2,15,2,10,15,8,5
73,65,1,15,2,10,15,6,5
73,66,2,15,2,10,15,4,5
73,67,2,15,0,10,15,8,5
73,68,1,15,0,10,15,6,5
73,69,1,15,0,10,15,4,5
73,70,1,15,0,10,15,2,5
73,71,2,10,10,5,15,8,5
73,72,1,10,10,5,15,6,5
73,73,1,10,10,5,15,4,5
73,74,1,10,10,5,15,2,5
73,75,2,10,8,5,15,6,5
73,76,2,10,8,5,15,4,5
73,77,1,10,8,5,15,2,5
73,78,2,10,6,5,15,4,5
73,79,2,10,6,5,15,2,5
73,80,2,10,4,5,15,2,5
2,1,1,10,6,5,10,8,0
2,2,1,10,4,5,10,8,0
2,3,1,10,4,5,10,6,0
2,4,1,10,2,5,10,8,0
2,5,1,10,2,5,10,6,0
2,6,1,10,2,5,10,4,0
2,7,1,10,0,5,10,8,0
2,8,1,10,0,5,10,6,0
2,9,1,10,0,5,10,4,0
2,10,1,10,0,5,10,2,0
2,11,1,5,10,0,10,8,0
2,12,1,5,10,0,10,6,0
2,13,1,5,10,0,10,4,0
2,14,1,5,10,0,10,2,0
2,15,2,5,8,0,10,6,0
2,16,1,5,8,0,10,4,0
2,17,1,5,8,0,10,2,0
2,18,2,5,6,0,10,4,0
2,19,1,5,6,0,10,2,0
2,20,1,5,4,0,10,2,0
2,21,1,15,6,5,15,8,0
2,22,1,15,4,5,15,8,0
2,23,1,15,4,5,15,6,0
2,24,1,15,2,5,15,8,0
2,25,1,15,2,5,15,6,0
2,26,1,15,2,5,15,4,0
2,27,2,15,0,5,15,8,0
2,28,1,15,0,5,15,6,0
2,29,1,15,0,5,15,4,0
2,30,1,15,0,5,15,2,0
2,31,1,5,10,0,15,8,0
2,32,1,5,10,0,15,6,0
2,33,1,5,10,0,15,4,0
2,34,1,5,10,0,15,2,0
2,35,1,5,8,0,15,6,0
2,36,1,5,8,0,15,4,0
2,37,1,5,8,0,15,2,0
2,38,1,5,6,0,15,4,0
2,39,2,5,6,0,15,2,0
2,40,2,5,4,0,15,2,0
2,41,1,15,6,10,15,8,0
2,42,1,15,4,10,15,8,0
2,43,1,15,4,10,15,6,0
2,44,1,15,2,10,15,8,0
2,45,1,15,2,10,15,6,0
2,46,1,15,2,10,15,4,0
2,47,1,15,0,10,15,8,0
2,48,1,15,0,10,15,6,0
2,49,1,15,0,10,15,4,0
2,50,1,15,0,10,15,2,0
2,51,1,10,10,0,15,8,0
2,52,1,10,10,0,15,6,0
2,53,1,10,10,0,15,4,0
2,54,1,10,10,0,15,2,0
2,55,1,10,8,0,15,6,0
2,56,1,10,8,0,15,4,0
2,57,1,10,8,0,15,2,0
2,58,1,10,6,0,15,4,0
2,59,1,10,6,0,15,2,0
2,60,1,10,4,0,15,2,0
2,61,1,15,6,10,15,8,5
2,62,2,15,4,10,15,8,5
2,63,1,15,4,10,15,6,5
2,64,2,15,2,10,15,8,5
2,65,1,15,2,10,15,6,5
2,66,1,15,2,10,15,4,5
2,67,1,15,0,10,15,8,5
2,68,1,15,0,10,15,6,5
2,69,1,15,0,10,15,4,5
2,70,1,15,0,10,15,2,5
2,71,2,10,10,5,15,8,5
2,72,1,10,10,5,15,6,5
2,73,1,10,10,5,15,4,5
2,74,1,10,10,5,15,2,5
2,75,2,10,8,5,15,6,5
2,76,1,10,8,5,15,4,5
2,77,1,10,8,5,15,2,5
2,78,2,10,6,5,15,4,5
2,79,2,10,6,5,15,2,5
2,80,1,10,4,5,15,2,5
26,1,1,10,6,5,10,8,0
26,2,1,10,4,5,10,8,0
26,3,1,10,4,5,10,6,0
26,4,2,10,2,5,10,8,0
26,5,2,10,2,5,10,6,0
26,6,1,10,2,5,10,4,0
26,7,2,10,0,5,10,8,0
26,8,1,10,0,5,10,6,0
26,9,1,10,0,5,10,4,0
26,10,1,10,0,5,10,2,0
26,11,2,5,10,0,10,8,0
26,12,1,5,10,0,10,6,0
26,13,1,5,10,0,10,4,0
26,14,1,5,10,0,10,2,0
26,15,1,5,8,0,10,6,0
26,16,1,5,8,0,10,4,0
26,17,1,5,8,0,10,2,0
26,18,1,5,6,0,10,4,0
26,19,1,5,6,0,10,2,0
26,20,1,5,4,0,10,2,0
26,21,2,15,6,5,15,8,0
26,22,2,15,4,5,15,8,0
26,23,1,15,4,5,15,6,0
26,24,2,15,2,5,15,8,0
26,25,1,15,2,5,15,6,0
26,26,1,15,2,5,15,4,0
26,27,2,15,0,5,15,8,0
26,28,1,15,0,5,15,6,0
26,29,1,15,0,5,15,4,0
26,30,1,15,0,5,15,2,0
26,31,2,5,10,0,15,8,0
26,32,1,5,10,0,15,6,0
26,33,1,5,10,0,15,4,0
26,34,1,5,10,0,15,2,0
26,35,2,5,8,0,15,6,0
26,36,1,5,8,0,15,4,0
26,37,1,5,8,0,15,2,0
26,38,1,5,6,0,15,4,0
26,39,1,5,6,0,15,2,0
26,40,1,5,4,0,15,2,0
26,41,1,15,6,10,15,8,0
26,42,1,15,4,10,15,8,0
26,43,1,15,4,10,15,6,0
26,44,1,15,2,10,15,8,0
26,45,1,15,2,10,15,6,0
26,46,1,15,2,10,15,4,0
26,47,1,15,0,10,15,8,0
26,48,1,15,0,10,15,6,0
26,49,1,15,0,10,15,4,0
26,50,1,15,0,10,15,2,0
26,51,2,10,10,0,15,8,0
26,52,1,10,10,0,15,6,0
26,53,1,10,10,0,15,4,0
26,54,2,10,10,0,15,2,0
26,55,1,10,8,0,15,6,0
26,56,1,10,8,0,15,4,0
26,57,1,10,8,0,15,2,0
26,58,1,10,6,0,15,4,0
26,59,1,10,6,0,15,2,0
26,60,1,10,4,0,15,2,0
26,61,1,15,6,10,15,8,5
26,62,2,15,4,10,15,8,5
26,63,1,15,4,10,15,6,5
26,64,1,15,2,10,15,8,5
26,65,1,15,2,10,15,6,5
26,66,1,15,2,10,15,4,5
26,67,1,15,0,10,15,8,5
26,68,1,15,0,10,15,6,5
26,69,1,15,0,10,15,4,5
26,70,1,15,0,10,15,2,5
26,71,2,10,10,5,15,8,5
26,72,1,10,10,5,15,6,5
26,73,1,10,10,5,15,4,5
26,74,1,10,10,5,15,2,5
26,75,2,10,8,5,15,6,5
