"partid","MUpc","OSpcLet","OSrtLet","OSpcOp","OSrtOp","SSpcLet","SSrtLet","SSpcOp","SSrtOp","SSTM","WMC"
64031301,0.434444444444444,0.955952380952381,0.626379523809524,0.931507936507937,1.58642738095238,0.872222222222222,0.733581825396825,0.975,2.29005603174603,0.803571428571429,0.202046124930601
64034901,0.728888888888889,0.885714285714286,0.81682126984127,0.971031746031746,1.12018698412698,0.808333333333333,0.647803174603175,0.9,1.50489428571429,0.901785714285714,0.891072529647672
64036201,0,0.844365079365079,0.706054761904762,0.934920634920635,1.0924826984127,0.816269841269841,0.679405873015873,0.988888888888889,2.07124555555556,0.848214285714286,-1.00828915703741
64036701,0.283333333333333,0.622539682539683,0.887396349206349,0,0,0.278412698412698,0.641194761904762,0,2.85714285714286e-05,0.705357142857143,-1.63032183328161
64037701,0.863333333333333,0.955952380952381,0.570340317460317,0.991666666666667,1.3539146031746,0.817460317460317,0.591140714285714,0.928174603174603,2.09070849206349,0.776785714285714,1.12258308712718
64039601,0.534444444444444,0.664206349206349,1.09132666666667,0.988888888888889,1.23511055555556,0.778253968253968,0.716148253968254,0.941031746031746,1.69579285714286,0.875,0.0607971666795665
64042701,0.321111111111111,0.60047619047619,1.05130285714286,0,0,0.53047619047619,0.867447301587302,0,0,0.910714285714286,-0.859119460250635
64046301,0.904444444444444,0.894047619047619,0.427619761904762,0.973809523809524,1.33423888888889,0.734206349206349,0.548776111111111,0.988888888888889,1.69217373015873,0.857142857142857,1.14637962415881
64047801,0.135555555555556,0.966666666666667,1.30452134920635,0.959920634920635,1.26602555555556,0.93968253968254,1.27131611111111,0.983333333333333,1.42843,0.919642857142857,-0.229519127587867
64049601,0.426666666666667,0.776190476190476,0.866956904761905,0,0,0.596507936507937,0.848770476190476,0,0,0.839285714285714,-0.399718905195112
64049701,0.621111111111111,0.881349206349206,1.1888980952381,0,0,0.777380952380952,1.38286817460317,0,0,0.866071428571429,0.519854400526816
64051301,0.694444444444444,0.72531746031746,0.857306746031746,0,0,0.724126984126984,1.23206238095238,0,0,0.901785714285714,0.484262209048089
64051501,0.904444444444444,0.912619047619048,1.0815019047619,0.986666666666667,1.24745706349206,0.830555555555556,0.889297857142857,0.951984126984127,2.01490944444444,1.01785714285714,1.5671626713115
64052901,0.501111111111111,0.754761904761905,1.25949579365079,0.0166666666666667,1.6266880952381,0.570952380952381,1.75230833333333,0.877063492063492,3.04716055555556,0.866071428571429,-0.241256892968025
64053701,0.342222222222222,0.301428571428571,1.37855992063492,0.805873015873016,1.72826563492063,0.248174603174603,0.865668174603175,0.908253968253968,1.79614857142857,0.866071428571429,-1.67054987396372
64055001,0.338888888888889,0.83468253968254,1.00100222222222,0,0,0.716111111111111,1.01732515873016,0.920396825396825,1.73457015873016,0.732142857142857,-0.52783782009024
64056701,0.986666666666667,0.895952380952381,0.468697619047619,0.921111111111111,1.10982253968254,0.782539682539683,0.435429761904762,0.972222222222222,1.38656293650794,0.848214285714286,1.40904725228394
64057101,0.657777777777778,0.831349206349206,0.736955396825397,0.890873015873016,1.31847992063492,0.768015873015873,0.50575619047619,0.792539682539683,2.39078880952381,0.973214285714286,0.701896982310568
64057201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64057901,0.798888888888889,0.767857142857143,0.68065373015873,0.958730158730159,1.120565,0.801984126984127,0.577786746031746,0.991666666666667,1.4312580952381,0.723214285714286,0.63025301411262
64058101,0.321111111111111,0.786904761904762,0.729391984126984,0.704920634920635,0.828562698412698,0.797380952380952,0.767612142857143,0.808571428571429,1.2325680952381,0.741071428571429,-0.491033623010509
64058701,0.72,0.716031746031746,0.587638492063492,0.925396825396825,1.30266880952381,0.632380952380952,0.784676666666667,0.93484126984127,2.04081325396825,0.714285714285714,0.102211907447124
64059001,0.513333333333333,0.829761904761905,0.827722063492063,0,0,0.846825396825397,0.831830793650794,0,0,0.830357142857143,0.244715125285868
64060701,0.56,0.761984126984127,0.63561873015873,0.953174603174603,1.42293333333333,0.517777777777778,0.676133015873016,0.884126984126984,2.41390793650794,0.785714285714286,-0.295666713612847
64061701,0.648888888888889,0.826190476190476,0.764094126984127,0.879761904761905,1.54848793650794,0.730714285714286,0.704568492063492,0.950555555555556,1.91475182539683,0.883928571428571,0.477468067700814
64061901,0,0.70531746031746,1.19682349206349,0.961666666666667,1.48314777777778,0.465079365079365,1.15795547619048,0.96047619047619,1.85597134920635,0.857142857142857,-1.69886814416074
64063501,0.792222222222222,0.848571428571429,0.926300238095238,0.907539682539683,1.46787071428571,0.781746031746032,0.787849603174603,0.93547619047619,1.90478023809524,1.03571428571429,1.16929779504898
64063601,0.714444444444444,0.882539682539683,0.824319682539683,0,0,0.714206349206349,0.640483650793651,0,0,0.839285714285714,0.610613044325122
64066601,0.493333333333333,0.725079365079365,0.729567698412698,0.0662698412698413,1.38116111111111,0.703174603174603,0.690553571428571,0.955952380952381,2.05876357142857,0.857142857142857,-0.108275264321748
64067701,0.522222222222222,0.511190476190476,1.85559444444444,0.899206349206349,1.62331468253968,0.445,1.89128222222222,0.864047619047619,2.36198333333333,0.830357142857143,-0.732858581442397
64068201,0.258888888888889,0.665952380952381,1.0755130952381,0.898730158730159,1.29032015873016,0.700238095238095,0.924171746031746,0.904920634920635,1.53029579365079,0.901785714285714,-0.686367145189337
64069001,0.644444444444444,0.664047619047619,0.747174523809524,0.904126984126984,1.59245174603175,0.649047619047619,0.74714873015873,0.933730158730159,1.83328404761905,0.803571428571429,0.0199853726797074
64069401,0.584444444444444,0.850396825396825,0.962069603174603,0.963888888888889,1.55961825396825,0.842857142857143,0.878177222222222,0.96547619047619,1.60997912698413,0.955357142857143,0.632457944978179
64069501,0,0.621904761904762,0.713333253968254,0.901984126984127,1.54639658730159,0.637936507936508,0.711858650793651,0.939444444444444,2.01351087301587,0.964285714285714,-1.36853066036324
64069601,0.589444444444444,0.830952380952381,1.25063880952381,0.882063492063492,1.4138419047619,0.638015873015873,0.83267126984127,0.922777777777778,1.85161404761905,0.794642857142857,0.0571849345094612
64070201,0.565555555555556,0.826587301587302,0.62301373015873,0.855714285714286,1.29931587301587,0.657142857142857,0.637797619047619,0.88984126984127,1.39188420634921,0.732142857142857,-0.0748534089189387
64070601,0.494444444444444,0.747777777777778,1.53790531746032,0.918174603174603,1.51593150793651,0.653174603174603,1.58506031746032,0.948809523809524,1.34838626984127,0.723214285714286,-0.3637424507642
64071401,0.714444444444444,0.761111111111111,0.969106031746032,0.983333333333333,1.48430888888889,0.715873015873016,0.726047301587302,0.920396825396825,1.78825507936508,0.946428571428571,0.633566175415046
64072601,0.226666666666667,0.396746031746032,1.64284246031746,0.844761904761905,1.57041507936508,0.379285714285714,1.46084301587302,0.950396825396825,1.98932285714286,0.732142857142857,-1.84611552343243
64072701,0.506111111111111,0.720952380952381,0.525940158730159,0.930714285714286,1.32336293650794,0.617222222222222,0.813164047619048,0.925396825396825,1.94799833333333,0.696428571428571,-0.464529523738622
64072901,0.512222222222222,0.723650793650794,0.612135952380952,0.876031746031746,1.48974007936508,0.670793650793651,0.510146507936508,0.854285714285714,1.92469714285714,0.991071428571429,0.0959637049107673
64073001,0.956666666666667,0.859126984126984,0.937548412698413,0.947222222222222,1.25388706349206,0.880555555555556,0.887394126984127,0.967222222222222,1.79105817460317,0.803571428571429,1.37113808913821
64073201,0.501111111111111,0.800555555555556,1.18790349206349,0.876904761904762,1.52500817460317,0.264126984126984,1.02254468253968,0.792936507936508,2.87747793650794,0.892857142857143,-0.612338481489
64073501,0.533333333333333,0.755714285714286,0.746144841269841,0.913095238095238,1.03715619047619,0.498968253968254,0.768508015873016,0.890396825396825,1.31458904761905,0.875,-0.257454926853757
64075601,0.355555555555556,0.49515873015873,0.868432222222222,0.0478571428571429,1.45345753968254,0.71031746031746,0.956485,0.933888888888889,2.37243579365079,0.758928571428571,-0.865357248508433
64075801,0.712222222222222,0.665793650793651,1.02976547619048,0.833650793650794,1.17171626984127,0.707857142857143,0.563089920634921,0.938888888888889,1.37327420634921,0.839285714285714,0.333004253860511
64076301,0,0.895396825396825,0.65097753968254,0.983333333333333,1.37853317460317,0.761587301587302,0.685794206349206,0.959920634920635,1.85828785714286,0.883928571428571,-0.974142957493812
64079401,0.943333333333333,0.947222222222222,0.874064761904762,0.91031746031746,1.30996666666667,0.961507936507937,0.928462222222222,0.972222222222222,1.78821706349206,0.901785714285714,1.72240657868361
64079601,0.612222222222222,0.607777777777778,0.869048571428571,0.923571428571429,1.4117446031746,0.521904761904762,0.689918333333333,0.911507936507936,1.9625326984127,0.6875,-0.502271300845643
64079801,0.428888888888889,0.81952380952381,0.703003650793651,0.947777777777778,1.09948698412698,0.599126984126984,0.757693650793651,0.972222222222222,1.57425547619048,0.946428571428571,-0.170352724960285
64080101,0.454444444444444,0.672063492063492,0.793696587301587,0.959285714285714,1.34587793650794,0.576825396825397,0.883380634920635,0.980555555555556,1.50314587301587,0.866071428571429,-0.446259174001298
64081701,0.816666666666667,0.864285714285714,0.786039047619048,0.972222222222222,1.10085817460317,0.903571428571429,1.01172865079365,0.947777777777778,2.4509346031746,0.892857142857143,1.21063710354124
64082001,0.793333333333333,0.867539682539682,0.614935952380952,0.97,1.27588515873016,0.802698412698413,0.571165238095238,0.963095238095238,1.585515,0.910714285714286,1.03158667489416
64082301,0.595555555555556,0.896666666666667,0.656648888888889,0.920555555555556,1.63947936507937,0.868015873015873,0.681938650793651,0.951984126984127,1.97071841269841,0.803571428571429,0.516754373039139
64083001,0.534444444444444,0.73484126984127,1.23772714285714,0.822063492063492,1.29494301587302,0.687698412698413,1.04667555555556,0.954920634920635,1.52482198412698,0.928571428571429,0.0918309279204987
64083901,0.402222222222222,0.826190476190476,0.694048095238095,0.00952380952380952,1.62088047619048,0.801666666666667,0.806875317460317,0.00833333333333333,1.58906357142857,0.839285714285714,-0.0855808259053225
64084601,0.42,0.825793650793651,0.68888626984127,0.972619047619048,1.33564722222222,0.523412698412698,0.561269920634921,0.950396825396825,2.3575673015873,0.875,-0.411671304928842
64085501,0.855555555555556,0.912619047619048,0.737487698412698,0.885714285714286,1.42030253968254,0.89484126984127,0.822879126984127,0.936904761904762,1.84440261904762,0.910714285714286,1.37860117506214
64086301,0.314444444444444,0.506111111111111,1.32789841269841,0.838015873015873,1.23907968253968,0.311666666666667,1.58415531746032,0.941031746031746,2.09044047619048,0.910714285714286,-1.32370277982356
64088601,0.674444444444444,0.906666666666667,0.592777301587302,0.957142857142857,1.36533611111111,0.830952380952381,0.625069444444444,0.955952380952381,1.6064319047619,0.946428571428571,0.887973721063508
64089401,0.454444444444444,0.778174603174603,0.660996349206349,0.846904761904762,1.43682912698413,0.721349206349206,0.564087619047619,0.934920634920635,1.87753222222222,0.821428571428571,-0.166894697564565
64089701,0.808888888888889,0.852142857142857,1.8818523015873,0.79968253968254,1.62380277777778,0.885714285714286,1.57538634920635,0.93531746031746,2.86267444444444,0.875,1.12178958897242
64090101,0.346666666666667,0.664920634920635,0.815692380952381,0.858095238095238,1.47033103174603,0.651111111111111,0.538443333333333,0.911904761904762,1.47278746031746,0.758928571428571,-0.771827397661071
64090301,0.697777777777778,0.846190476190476,1.16128,0.961666666666667,1.26942420634921,0.740873015873016,1.00560968253968,0.956111111111111,1.9738469047619,0.9375,0.720166022417704
64090901,0.591111111111111,0.666190476190476,0.520515317460317,0.886111111111111,1.31601841269841,0.590634920634921,0.49650753968254,0.982142857142857,1.90786531746032,0.732142857142857,-0.308312521321864
64092901,0.498888888888889,0.83015873015873,0.799460158730159,0.971031746031746,1.21957849206349,0.631904761904762,1.16659666666667,0.937698412698413,2.00217150793651,0.875,-0.048357928981538
64093501,0.586666666666667,0.732301587301587,0.84849,0.96547619047619,1.43335666666667,0.519126984126984,0.993119285714286,0.846349206349206,2.65918373015873,0.901785714285714,-0.0830944281406558
64094201,0.712222222222222,0.843650793650794,0.588699365079365,0.958333333333333,1.38969603174603,0.938095238095238,0.612579761904762,0.958730158730159,1.90305206349206,0.866071428571429,0.941757982590659
64096601,0.51,0.913095238095238,1.11468023809524,0.962698412698413,1.5623519047619,0.746190476190476,1.09577698412698,0.898412698412698,1.62992682539683,0.821428571428571,0.169920884281943
64098201,0.636666666666667,0.68452380952381,0.865213095238095,0.913650793650794,1.3144019047619,0.812301587301587,0.953325158730159,0.91031746031746,1.7130873015873,0.678571428571429,0.079663221181348
64099201,0.684444444444444,0.796587301587302,0.630288015873016,0.952698412698413,1.15327738095238,0.75468253968254,0.617209761904762,0.980555555555556,1.57234285714286,0.919642857142857,0.620745102769054
64100101,0.956666666666667,0.830873015873016,0.553182936507936,0.962698412698413,1.20731285714286,0.742460317460317,0.721982698412698,1,1.80886777777778,0.883928571428571,1.25170138097182
64100701,0.88,0.789126984126984,0.827547777777778,0.924365079365079,1.10668753968254,0.731269841269841,0.925333492063492,0.942063492063492,1.28536873015873,0.776785714285714,0.829611698259255
64100901,0.457777777777778,0.291031746031746,1.96116238095238,0.900952380952381,1.45332285714286,0.559047619047619,0.812781904761905,0.972619047619048,1.85309373015873,0.8125,-1.0104626217648
64101101,0.781111111111111,0.644761904761905,0.827560952380952,0.964285714285714,1.12222968253968,0.603888888888889,0.722181111111111,0.91547619047619,1.6715996031746,0.758928571428571,0.191222397937678
64102101,0.627777777777778,0.747698412698413,0.964028571428571,0.899206349206349,1.56808992063492,0.730952380952381,0.612254365079365,0.977777777777778,2.189115,0.776785714285714,0.16381616182708
64102401,0.363333333333333,0.610952380952381,0.849459920634921,0.939444444444444,1.33224634920635,0.431587301587302,0.812730476190476,0.85468253968254,2.65619753968254,0.785714285714286,-1.08980344252205
64102801,0.232222222222222,0.491587301587302,1.22146238095238,0.867619047619048,1.82575984126984,0.318095238095238,0.92646373015873,0.901746031746032,2.44841738095238,0.732142857142857,-1.811121226973
64103301,0.423333333333333,0.687698412698413,0.934256666666667,0.899126984126984,1.36970206349206,0.646111111111111,0.759541825396825,0.927777777777778,1.6349723015873,0.901785714285714,-0.341603860321623
64103801,0.734444444444444,0.750555555555556,0.643363253968254,0.0216666666666667,1.27319825396825,0.660079365079365,0.767641825396825,0.957698412698413,1.49336833333333,0.848214285714286,0.430871405520349
64104501,0.583333333333333,0.684206349206349,0.574897142857143,0.819603174603175,1.52344079365079,0.712142857142857,0.563389920634921,0.969444444444444,1.85294166666667,0.723214285714286,-0.133921157626678
64104601,0.285555555555556,0.153174603174603,1.30939079365079,0.931111111111111,1.47253801587302,0.211984126984127,1.13725928571429,0.928571428571429,2.27230047619048,0.767857142857143,-2.19706148704619
64105101,0.686666666666667,0.878174603174603,0.961563968253968,0.936666666666667,1.4548753968254,0.781746031746032,0.96394253968254,0.953174603174603,1.96195801587302,0.830357142857143,0.626732453514702
64109601,0.571111111111111,0.828174603174603,0.574021349206349,0.956507936507937,0.944413412698413,0.773412698412698,0.629346587301587,0.94484126984127,1.81099492063492,0.803571428571429,0.22976445624046
64110701,0,0.549126984126984,0.856325238095238,0.841428571428571,1.54538317460317,0.458730158730159,0.803502698412698,0.886904761904762,2.32449246031746,0.75,-2.06518789774043
64111001,0.936666666666667,0.986666666666667,0.950115634920635,0.902142857142857,1.11799055555556,0.851984126984127,0.922841984126984,0.93531746031746,1.89576984126984,0.883928571428571,1.5588042220841
64111201,0.533333333333333,0.636507936507936,0.850925476190476,0.897142857142857,1.43425436507937,0.603412698412698,0.705647857142857,0.925555555555556,1.81677341269841,0.776785714285714,-0.395887664838822
64112901,0.707222222222222,0.734920634920635,0.943295793650794,0.911666666666667,1.39445563492063,0.721269841269841,0.817656507936508,0.961507936507937,2.40943658730159,0.901785714285714,0.522693964373327
64113001,0.842222222222222,0.877380952380952,0.950373968253968,0,0,0.875396825396825,1.01566992063492,0,0,0.919642857142857,1.2876780686699
64114801,0.691111111111111,0.838095238095238,0.54724626984127,0.937063492063492,1.05097396825397,0.65531746031746,0.674902222222222,0.928333333333333,1.6917476984127,0.758928571428571,0.284377840185153
64115101,0.88,0.933333333333333,0.689734365079365,0.956111111111111,1.3231069047619,0.864444444444444,0.835980793650794,1,1.9575823015873,0.928571428571429,1.44481135314225
64115601,0.653333333333333,0.957142857142857,0.534200873015873,0.025,1.17405484126984,0.876984126984127,0.588346507936508,0.916428571428571,1.89385626984127,0.794642857142857,0.730643823457521
64116101,0.634444444444444,0.680952380952381,0.720755238095238,0.939285714285714,1.2866196031746,0.661428571428571,0.743063174603175,0.921587301587302,1.59283111111111,0.785714285714286,0.00705938072208045
64116201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64116301,0.84,0.857539682539682,0.74500126984127,0.938253968253968,1.11258992063492,0.827380952380952,0.820807222222222,0.915873015873016,1.56128920634921,0.839285714285714,1.05932555799016
64116901,0.384444444444444,0.504444444444444,0.734150714285714,0.861428571428571,1.42123126984127,0.513174603174603,0.742806031746032,0.894761904761905,1.77070849206349,0.910714285714286,-0.847372530090398
64117601,1,0.953571428571429,0.546816904761905,0.97,1.23515912698413,0.881349206349206,0.574097698412698,0.957142857142857,1.74784912698413,0.741071428571429,1.49472392365912
64118001,0.352222222222222,0.812222222222222,1.03580420634921,0.874761904761905,1.39908206349206,0.606746031746032,0.967499206349206,0.796666666666667,2.72497785714286,0.794642857142857,-0.591790765752142
64118401,0.684444444444444,0.894206349206349,0.503670317460317,0.945555555555556,1.25434428571429,0.728174603174603,0.558916666666667,0.950555555555556,1.75190134920635,0.928571428571429,0.712457232355197
64118601,0.501111111111111,0.732142857142857,0.706691111111111,0.983333333333333,1.0445203968254,0.63015873015873,0.775640476190476,0.966031746031746,1.99400912698413,0.964285714285714,-0.0247517725178399
64120001,0.361111111111111,0.724365079365079,1.17319420634921,0.918253968253968,1.58871428571429,0.572460317460317,1.45439492063492,0.932142857142857,2.68476587301587,0.848214285714286,-0.645121161996093
64120201,0.731111111111111,0.742460317460317,0.767815634920635,0.972222222222222,1.44157761904762,0.58047619047619,0.685843888888889,0.90531746031746,2.72409817460317,NA,NA
64120701,0.462222222222222,0.759047619047619,1.04663150793651,0,0,0.700396825396825,1.23548896825397,0.946428571428571,1.692945,0.633928571428571,-0.49614568347172
64121001,0.258888888888889,0.491825396825397,0.553452936507936,0.151349206349206,1.05182595238095,0.458888888888889,0.607579047619048,0.72452380952381,1.46964650793651,0.857142857142857,-1.33547725401364
64121601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64122901,0.342222222222222,0.788412698412698,0.65119626984127,0.861031746031746,1.51032634920635,0.731269841269841,0.634708095238095,0.983333333333333,1.8805396031746,0.732142857142857,-0.552602857922989
64124501,0.794444444444444,0.867380952380952,0.544215634920635,0,0,0.894047619047619,0.592665555555556,0,0,0.857142857142857,1.08982649519768
64125001,0.782222222222222,0.729920634920635,1.1551996031746,0.964285714285714,1.30891952380952,0.628730158730159,1.25799849206349,0.947222222222222,2.34311626984127,0.839285714285714,0.460590543757078
64125601,0.487777777777778,0.645952380952381,2.10793087301587,0.947222222222222,1.28934531746032,0.671111111111111,2.51199015873016,0.91984126984127,1.9077053968254,0.803571428571429,-0.350336543289874
64126601,0.58,0.674444444444444,0.991485396825397,0.953174603174603,1.1897530952381,0.706507936507937,0.665461825396825,0.971031746031746,1.72191325396825,0.803571428571429,-0.0368744773145398
64126701,0.577777777777778,0.885238095238095,0.693542936507937,0.957142857142857,1.42782896825397,0.829444444444444,0.663129523809524,0.93984126984127,1.83287571428571,0.883928571428571,0.526272642885567
64127001,0.634444444444444,0.781269841269841,0.793915952380952,0.962698412698413,1.41628333333333,0.823253968253968,0.776948174603175,0.924920634920635,1.65234849206349,0.857142857142857,0.487244202699271
64127201,0.816666666666667,0.955555555555556,1.00671301587302,0.956666666666667,1.45842031746032,0.897619047619048,1.08604134920635,0.951587301587302,2.23447396825397,0.821428571428571,1.20043943950692
64127301,0.96,0.884285714285714,0.73724746031746,1,0.961397301587302,0.860714285714286,0.865751666666667,0.961111111111111,1.36534817460317,0.866071428571429,1.47713633549246
64129001,0.428888888888889,0.749603174603175,0.979017301587302,0.954285714285714,1.31114015873016,0.653888888888889,0.894021984126984,0.915396825396825,1.92008126984127,0.848214285714286,-0.324943414624574
64129201,0.418888888888889,0.784285714285714,0.786160476190476,0.85015873015873,1.5816423015873,0.656190476190476,0.817208809523809,0.968253968253968,1.63585031746032,0.9375,-0.164258448521114
64129701,0,0.728809523809524,0.966103174603175,0.91047619047619,1.4109626984127,0.715396825396825,1.05381317460317,0.924206349206349,2.19919428571429,0.964285714285714,-1.12080763274299
64130101,0.871111111111111,0.909920634920635,0.830504047619048,0.913809523809524,1.43475587301587,0.85,0.797633968253968,0.953571428571429,2.18389325396825,0.767857142857143,1.12152440398142
64130201,0.583333333333333,0.829126984126984,0.532615158730159,0.893730158730159,1.11872396825397,0.793174603174603,0.631494206349206,0.929761904761905,1.37596285714286,0.821428571428571,0.318806732870824
64130901,0.676666666666667,0.783412698412698,0.670831428571429,0.983333333333333,1.3700453968254,0.742063492063492,0.631052222222222,0.961111111111111,1.87948984126984,0.803571428571429,0.385132228490992
64131001,0.624444444444444,0.814206349206349,0.839140793650794,0,0,0.903571428571429,1.083395,0,0,0.866071428571429,0.639314710897814
64131501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64134301,0.901111111111111,0.922619047619048,0.573853174603175,0.991666666666667,0.810396666666667,0.815079365079365,0.588365,0.980555555555556,1.63324936507937,0.848214285714286,1.28235960039509
64134801,0.768333333333333,0.853968253968254,0.420759603174603,0.97,1.15058619047619,0.711507936507937,0.575948095238095,0.850952380952381,2.00658611111111,0.848214285714286,0.717275138081803
64135001,0.117777777777778,0.507380952380952,0.659891111111111,0.912460317460317,1.37123214285714,0.342698412698413,0.571335634920635,0.925396825396825,1.83253261904762,0.741071428571429,-2.01959365883907
64136701,0.291111111111111,0.74515873015873,0.849755793650794,0.72547619047619,1.59521253968254,0.684206349206349,0.765344523809524,0.929365079365079,1.76578563492063,0.848214285714286,-0.620064844086581
64136801,0.366666666666667,0.791587301587302,0.798217063492063,0,0,0.680238095238095,1.04137976190476,0.972222222222222,2.16347119047619,0.866071428571429,-0.357712625837779
64137401,0.506666666666667,0.726587301587302,1.14297674603175,0.00833333333333333,1.24833396825397,0.542539682539683,1.71579738095238,0.964285714285714,2.56068714285714,0.830357142857143,-0.361027563114413
64138101,0.302222222222222,0.619523809523809,0.919984285714286,0.899920634920635,1.62419158730159,0.553333333333333,0.903748095238095,0.931349206349206,2.13364857142857,0.973214285714286,-0.74953479836051
64138301,0.824444444444444,0.72015873015873,0.758940238095238,0.957142857142857,1.0709476984127,0.755634920634921,0.583786666666667,0.941269841269841,1.90088126984127,0.875,0.801301802145111
64139201,0.81,0.750396825396825,0.934076587301587,0.934920634920635,1.41990658730159,0.731746031746032,1.038605,0.951587301587302,1.79330142857143,0.839285714285714,0.710402161666168
64139301,0.331111111111111,0.433968253968254,0.836149920634921,0.0877777777777778,1.38275857142857,0.272460317460317,0.701107063492064,0.934920634920635,2.21875682539683,0.776785714285714,-1.63961417703065
64139401,0.588888888888889,0.650634920634921,0.711878492063492,0.936031746031746,1.45033047619048,0.552301587301587,0.735148412698413,0.967222222222222,2.34266626984127,0.821428571428571,-0.251535179962378
64141301,0.561111111111111,0.771428571428571,0.817970793650794,0.861904761904762,1.63622206349206,0.563968253968254,0.815378492063492,0.971031746031746,1.8371096031746,0.767857142857143,-0.238914580804946
64141701,0.644444444444444,0.69515873015873,0.969097142857143,0.892698412698413,1.39081888888889,0.555555555555556,0.71228626984127,0.950952380952381,2.23493531746032,0.830357142857143,-0.0431972442789342
64142601,0.788888888888889,0.958333333333333,0.711259920634921,0.882777777777778,1.40635753968254,0.903571428571429,0.696352063492063,0.895,1.70672357142857,0.848214285714286,1.18701120774121
64143401,0.733333333333333,0.79531746031746,0.687466190476191,0.942619047619048,1.2927476984127,0.806746031746032,0.659299206349206,0.975555555555556,1.68922587301587,0.883928571428571,0.762099841967472
64144101,0,0.939285714285714,0.723386666666667,0.882936507936508,1.75547920634921,0.921825396825397,0.746848412698413,0.963888888888889,1.76327611111111,0.848214285714286,-0.732188853488391
64144501,0.741111111111111,0.747936507936508,0.998376904761905,0.934285714285714,1.31719365079365,0.45047619047619,0.851138650793651,0.966666666666667,1.83148849206349,0.830357142857143,0.0960612293531686
64144601,0.964444444444444,0.929920634920635,1.08689785714286,0,0,0.871825396825397,0.930579206349206,0.932142857142857,2.4705203968254,0.892857142857143,1.60207275122415
