3,3,15,6,0,75,5
3,4,-2,-2,-2,-2,-2
3,4,10,10,5,75,1
3,5,15,6,5,100,5
3,5,15,5,5,100,6
3,6,15,6,10,125,5
3,6,15,5,10,125,6
3,7,5,5,0,5,1
3,7,5,5,0,10,2
3,8,10,5,0,50,5
3,8,10,5,0,60,6
3,9,15,5,0,120,8
3,9,15,5,0,135,9
3,10,-2,-2,-2,-2,-2
3,10,10,5,5,55,1
3,11,-1,-1,-1,-1,-1
3,11,15,5,5,150,10
3,12,-2,-2,-2,-2,-2
3,12,15,5,10,105,1
3,13,5,2,0,10,2
3,13,5,2,0,15,3
3,14,-2,-2,-2,-2,-2
3,14,5,3,0,5,1
3,15,-2,-2,-2,-2,-2
3,15,5,4,0,5,1
3,16,-2,-2,-2,-2,-2
3,16,5,6,0,5,1
3,17,-1,-1,-1,-1,-1
3,17,5,7,0,50,10
3,18,-1,-1,-1,-1,-1
3,18,5,8,0,50,10
3,19,10,2,0,50,5
3,19,10,2,0,60,6
3,20,10,3,0,30,3
3,20,10,3,0,40,4
3,21,10,4,0,40,4
3,21,10,4,0,50,5
3,22,10,6,0,50,5
3,22,10,6,0,60,6
3,23,10,7,0,40,4
3,23,10,7,0,50,5
3,24,-1,-1,-1,-1,-1
3,24,10,8,0,100,10
3,25,15,2,0,120,8
3,25,15,2,0,135,9
3,26,15,3,0,45,3
3,26,15,3,0,60,4
3,27,-1,-1,-1,-1,-1
3,27,15,4,0,150,10
3,28,15,6,0,15,1
3,28,15,6,0,30,2
3,29,15,7,0,75,5
3,29,15,7,0,90,6
3,30,-1,-1,-1,-1,-1
3,30,15,8,0,150,10
3,31,10,2,5,65,3
3,31,10,2,5,70,4
3,32,10,3,5,85,7
3,32,10,3,5,90,8
3,33,10,4,5,75,5
3,33,10,4,5,80,6
3,34,10,6,5,75,5
3,34,10,6,5,80,6
3,35,-2,-2,-2,-2,-2
3,35,10,7,5,55,1
3,36,-1,-1,-1,-1,-1
3,36,10,8,5,100,10
3,37,15,2,5,80,3
3,37,15,2,5,90,4
3,38,-2,-2,-2,-2,-2
3,38,15,3,5,60,1
3,39,15,4,5,70,2
3,39,15,4,5,80,3
3,40,-2,-2,-2,-2,-2
3,40,15,6,5,60,1
3,41,-1,-1,-1,-1,-1
3,41,15,7,5,150,10
3,42,-1,-1,-1,-1,-1
3,42,15,8,5,150,10
3,43,-2,-2,-2,-2,-2
3,43,15,2,10,105,1
3,44,15,3,10,145,9
3,44,15,3,10,150,10
3,45,-2,-2,-2,-2,-2
3,45,15,4,10,105,1
3,46,-2,-2,-2,-2,-2
3,46,15,6,10,105,1
3,47,15,7,10,125,5
3,47,15,7,10,130,6
3,48,-1,-1,-1,-1,-1
3,48,15,8,10,150,10
4,1,5,8,0,25,3
4,1,5,7,0,25,4
4,2,10,10,0,50,1
4,2,10,9,0,50,2
4,3,15,9,0,75,2
4,3,15,8,0,75,3
4,4,10,9,5,75,2
4,4,10,8,5,75,3
4,5,15,10,5,100,1
4,5,15,9,5,100,2
4,6,15,8,10,125,3
4,6,15,7,10,125,4
4,7,5,5,0,20,4
4,7,5,5,0,25,5
4,8,10,5,0,20,2
4,8,10,5,0,30,3
4,9,15,5,0,30,2
4,9,15,5,0,45,3
4,10,10,5,5,70,4
4,10,10,5,5,75,5
4,11,15,5,5,80,3
4,11,15,5,5,90,4
4,12,15,5,10,115,3
4,12,15,5,10,120,4
4,13,5,2,0,10,2
4,13,5,2,0,15,3
4,14,5,3,0,15,3
4,14,5,3,0,20,4
4,15,5,4,0,15,3
4,15,5,4,0,20,4
4,16,5,6,0,15,3
4,16,5,6,0,20,4
4,17,5,7,0,20,4
4,17,5,7,0,25,5
4,18,5,8,0,30,6
4,18,5,8,0,35,7
4,19,10,2,0,20,2
4,19,10,2,0,30,3
4,20,10,3,0,20,2
4,20,10,3,0,30,3
4,21,10,4,0,20,2
4,21,10,4,0,30,3
4,22,10,6,0,20,2
4,22,10,6,0,30,3
4,23,10,7,0,30,3
4,23,10,7,0,40,4
4,24,10,8,0,30,3
4,24,10,8,0,40,4
4,25,15,2,0,15,1
4,25,15,2,0,30,2
4,26,15,3,0,30,2
4,26,15,3,0,45,3
4,27,15,4,0,15,1
4,27,15,4,0,30,2
4,28,15,6,0,30,2
4,28,15,6,0,45,3
4,29,15,7,0,30,2
4,29,15,7,0,45,3
4,30,15,8,0,30,2
4,30,15,8,0,45,3
4,31,10,2,5,65,3
4,31,10,2,5,70,4
4,32,-2,-2,-2,-2,-2
4,32,10,3,5,55,1
4,33,10,4,5,65,3
4,33,10,4,5,70,4
4,34,10,6,5,55,1
4,34,10,6,5,60,2
4,35,10,7,5,75,5
4,35,10,7,5,80,6
4,36,10,8,5,70,4
4,36,10,8,5,75,5
4,37,15,2,5,70,2
4,37,15,2,5,80,3
4,38,15,3,5,70,2
4,38,15,3,5,80,3
4,39,15,4,5,70,2
4,39,15,4,5,80,3
4,40,15,6,5,80,3
4,40,15,6,5,90,4
4,41,15,7,5,70,2
4,41,15,7,5,80,3
4,42,15,8,5,80,3
4,42,15,8,5,90,4
4,43,15,2,10,115,3
4,43,15,2,10,120,4
4,44,15,3,10,120,4
4,44,15,3,10,125,5
4,45,15,4,10,120,4
4,45,15,4,10,125,5
4,46,15,6,10,120,4
4,46,15,6,10,125,5
4,47,15,7,10,115,3
4,47,15,7,10,120,4
4,48,15,8,10,125,5
4,48,15,8,10,130,6
5,1,5,8,0,25,3
5,1,5,7,0,25,4
5,2,10,7,0,50,4
5,2,10,6,0,50,5
5,3,15,8,0,75,3
5,3,15,7,0,75,4
5,4,10,6,5,75,5
5,4,10,5,5,75,6
5,5,15,8,5,100,3
5,5,15,7,5,100,4
5,6,15,8,10,125,3
5,6,15,7,10,125,4
5,7,5,5,0,25,5
5,7,5,5,0,30,6
5,8,10,5,0,40,4
5,8,10,5,0,50,5
5,9,15,5,0,45,3
5,9,15,5,0,60,4
5,10,10,5,5,70,4
5,10,10,5,5,75,5
5,11,-2,-2,-2,-2,-2
5,11,15,5,5,60,1
5,12,15,5,10,120,4
5,12,15,5,10,125,5
5,13,-2,-2,-2,-2,-2
5,13,5,2,0,5,1
5,14,5,3,0,10,2
5,14,5,3,0,15,3
5,15,5,4,0,10,2
5,15,5,4,0,15,3
5,16,5,6,0,20,4
5,16,5,6,0,25,5
5,17,5,7,0,25,5
5,17,5,7,0,30,6
5,18,5,8,0,40,8
5,18,5,8,0,45,9
5,19,-2,-2,-2,-2,-2
5,19,10,2,0,10,1
5,20,-2,-2,-2,-2,-2
5,20,10,3,0,10,1
5,21,10,4,0,10,1
5,21,10,4,0,20,2
5,22,10,6,0,50,5
5,22,10,6,0,60,6
5,23,10,7,0,40,4
5,23,10,7,0,50,5
5,24,10,8,0,60,6
5,24,10,8,0,70,7
5,25,-2,-2,-2,-2,-2
5,25,15,2,0,15,1
5,26,15,3,0,30,2
5,26,15,3,0,45,3
5,27,15,4,0,15,1
5,27,15,4,0,30,2
5,28,15,6,0,45,3
5,28,15,6,0,60,4
5,29,15,7,0,60,4
5,29,15,7,0,75,5
5,30,15,8,0,75,5
5,30,15,8,0,90,6
5,31,10,2,5,65,3
5,31,10,2,5,70,4
5,32,-2,-2,-2,-2,-2
5,32,10,3,5,55,1
5,33,10,4,5,55,1
5,33,10,4,5,60,2
5,34,10,6,5,75,5
5,34,10,6,5,80,6
5,35,10,7,5,75,5
5,35,10,7,5,80,6
5,36,10,8,5,75,5
5,36,10,8,5,80,6
5,37,15,2,5,60,1
5,37,15,2,5,70,2
5,38,-2,-2,-2,-2,-2
5,38,15,3,5,60,1
5,39,-2,-2,-2,-2,-2
5,39,15,4,5,60,1
5,40,15,6,5,100,5
5,40,15,6,5,110,6
5,41,15,7,5,80,3
5,41,15,7,5,90,4
5,42,15,8,5,80,3
5,42,15,8,5,90,4
5,43,-2,-2,-2,-2,-2
5,43,15,2,10,105,1
5,44,15,3,10,110,2
5,44,15,3,10,115,3
5,45,-2,-2,-2,-2,-2
5,45,15,4,10,105,1
5,46,15,6,10,105,1
5,46,15,6,10,110,2
5,47,-2,-2,-2,-2,-2
5,47,15,7,10,105,1
5,48,-2,-2,-2,-2,-2
5,48,15,8,10,105,1
6,1,5,7,0,25,4
6,1,5,6,0,25,5
6,2,10,7,0,50,4
6,2,10,6,0,50,5
6,3,15,7,0,75,4
6,3,15,6,0,75,5
6,4,10,7,5,75,4
6,4,10,6,5,75,5
6,5,15,7,5,100,4
6,5,15,6,5,100,5
6,6,15,7,10,125,4
6,6,15,6,10,125,5
6,7,5,5,0,35,7
6,7,5,5,0,40,8
6,8,10,5,0,50,5
6,8,10,5,0,60,6
6,9,15,5,0,90,6
6,9,15,5,0,105,7
6,10,10,5,5,65,3
6,10,10,5,5,70,4
6,11,15,5,5,80,3
6,11,15,5,5,90,4
6,12,15,5,10,125,5
6,12,15,5,10,130,6
6,13,5,2,0,15,3
6,13,5,2,0,20,4
6,14,5,3,0,25,5
6,14,5,3,0,30,6
6,15,5,4,0,25,5
6,15,5,4,0,30,6
6,16,5,6,0,35,7
6,16,5,6,0,40,8
6,17,5,7,0,30,6
6,17,5,7,0,35,7
6,18,5,8,0,40,8
6,18,5,8,0,45,9
6,19,10,2,0,40,4
6,19,10,2,0,50,5
6,20,10,3,0,50,5
6,20,10,3,0,60,6
6,21,10,4,0,50,5
6,21,10,4,0,60,6
6,22,10,6,0,40,4
6,22,10,6,0,50,5
6,23,10,7,0,50,5
6,23,10,7,0,60,6
6,24,10,8,0,80,8
6,24,10,8,0,90,9
6,25,15,2,0,45,3
6,25,15,2,0,60,4
6,26,15,3,0,45,3
6,26,15,3,0,60,4
6,27,15,4,0,60,4
6,27,15,4,0,75,5
6,28,15,6,0,45,3
6,28,15,6,0,60,4
6,29,15,7,0,75,5
6,29,15,7,0,90,6
6,30,15,8,0,90,6
6,30,15,8,0,105,7
6,31,10,2,5,75,5
6,31,10,2,5,80,6
6,32,10,3,5,70,4
6,32,10,3,5,75,5
6,33,10,4,5,65,3
6,33,10,4,5,70,4
6,34,10,6,5,70,4
6,34,10,6,5,75,5
6,35,10,7,5,80,6
6,35,10,7,5,85,7
6,36,10,8,5,75,5
6,36,10,8,5,80,6
6,37,15,2,5,70,2
6,37,15,2,5,80,3
6,38,15,3,5,100,5
6,38,15,3,5,110,6
6,39,15,4,5,80,3
6,39,15,4,5,90,4
6,40,15,6,5,70,2
6,40,15,6,5,80,3
6,41,15,7,5,80,3
6,41,15,7,5,90,4
6,42,15,8,5,120,7
6,42,15,8,5,130,8
6,43,15,2,10,120,4
6,43,15,2,10,125,5
6,44,15,3,10,120,4
6,44,15,3,10,125,5
6,45,15,4,10,125,5
6,45,15,4,10,130,6
6,46,15,6,10,125,5
6,46,15,6,10,130,6
6,47,15,7,10,120,4
6,47,15,7,10,125,5
6,48,15,8,10,135,7
6,48,15,8,10,140,8
7,1,5,8,0,25,3
7,1,5,7,0,25,4
7,2,10,10,0,50,1
7,2,10,9,0,50,2
7,3,15,9,0,75,2
7,3,15,8,0,75,3
7,4,10,7,5,75,4
7,4,10,6,5,75,5
7,5,15,10,5,100,1
7,5,15,9,5,100,2
7,6,15,7,10,125,4
7,6,15,6,10,125,5
7,7,5,5,0,15,3
7,7,5,5,0,20,4
7,8,10,5,0,40,4
7,8,10,5,0,50,5
7,9,15,5,0,30,2
7,9,15,5,0,45,3
7,10,10,5,5,70,4
7,10,10,5,5,75,5
7,11,15,5,5,60,1
7,11,15,5,5,70,2
7,12,15,5,10,125,5
7,12,15,5,10,130,6
7,13,5,2,0,10,2
7,13,5,2,0,15,3
7,14,-2,-2,-2,-2,-2
7,14,5,3,0,5,1
7,15,5,4,0,15,3
7,15,5,4,0,20,4
7,16,5,6,0,20,4
7,16,5,6,0,25,5
7,17,5,7,0,25,5
7,17,5,7,0,30,6
7,18,5,8,0,35,7
7,18,5,8,0,40,8
7,19,10,2,0,30,3
7,19,10,2,0,40,4
7,20,10,3,0,30,3
7,20,10,3,0,40,4
7,21,-2,-2,-2,-2,-2
7,21,10,4,0,10,1
7,22,10,6,0,30,3
7,22,10,6,0,40,4
7,23,10,7,0,50,5
7,23,10,7,0,60,6
7,24,10,8,0,50,5
7,24,10,8,0,60,6
7,25,15,2,0,15,1
7,25,15,2,0,30,2
7,26,15,3,0,30,2
7,26,15,3,0,45,3
7,27,-2,-2,-2,-2,-2
7,27,15,4,0,15,1
7,28,15,6,0,45,3
7,28,15,6,0,60,4
7,29,15,7,0,45,3
7,29,15,7,0,60,4
7,30,15,8,0,90,6
7,30,15,8,0,105,7
7,31,10,2,5,70,4
7,31,10,2,5,75,5
7,32,10,3,5,75,5
7,32,10,3,5,80,6
7,33,10,4,5,65,3
7,33,10,4,5,70,4
7,34,10,6,5,75,5
7,34,10,6,5,80,6
7,35,10,7,5,75,5
7,35,10,7,5,80,6
7,36,10,8,5,70,4
7,36,10,8,5,75,5
7,37,15,2,5,70,2
7,37,15,2,5,80,3
7,38,15,3,5,100,5
7,38,15,3,5,110,6
7,39,15,4,5,80,3
7,39,15,4,5,90,4
7,40,15,6,5,80,3
7,40,15,6,5,90,4
7,41,15,7,5,80,3
7,41,15,7,5,90,4
7,42,15,8,5,90,4
7,42,15,8,5,100,5
7,43,15,2,10,115,3
7,43,15,2,10,120,4
7,44,15,3,10,105,1
7,44,15,3,10,110,2
7,45,15,4,10,130,6
7,45,15,4,10,135,7
7,46,15,6,10,125,5
7,46,15,6,10,130,6
7,47,15,7,10,120,4
7,47,15,7,10,125,5
7,48,15,8,10,130,6
7,48,15,8,10,135,7
8,1,5,7,0,25,4
8,1,5,6,0,25,5
8,2,10,7,0,50,4
8,2,10,6,0,50,5
8,3,15,7,0,75,4
8,3,15,6,0,75,5
8,4,10,7,5,75,4
8,4,10,6,5,75,5
8,5,15,8,5,100,3
8,5,15,7,5,100,4
8,6,15,9,10,125,2
8,6,15,8,10,125,3
8,7,5,5,0,25,5
8,7,5,5,0,30,6
8,8,10,5,0,50,5
8,8,10,5,0,60,6
8,9,15,5,0,75,5
8,9,15,5,0,90,6
8,10,10,5,5,75,5
8,10,10,5,5,80,6
8,11,15,5,5,90,4
8,11,15,5,5,100,5
8,12,15,5,10,125,5
8,12,15,5,10,130,6
8,13,5,2,0,25,5
8,13,5,2,0,30,6
8,14,5,3,0,20,4
8,14,5,3,0,25,5
8,15,5,4,0,20,4
8,15,5,4,0,25,5
8,16,5,6,0,25,5
8,16,5,6,0,30,6
8,17,5,7,0,25,5
8,17,5,7,0,30,6
8,18,5,8,0,40,8
8,18,5,8,0,45,9
8,19,10,2,0,10,1
8,19,10,2,0,20,2
8,20,10,3,0,20,2
8,20,10,3,0,30,3
8,21,10,4,0,50,5
8,21,10,4,0,60,6
8,22,10,6,0,50,5
8,22,10,6,0,60,6
8,23,10,7,0,70,7
8,23,10,7,0,80,8
8,24,10,8,0,80,8
8,24,10,8,0,90,9
8,25,15,2,0,30,2
8,25,15,2,0,45,3
8,26,15,3,0,45,3
8,26,15,3,0,60,4
8,27,15,4,0,60,4
8,27,15,4,0,75,5
8,28,15,6,0,60,4
8,28,15,6,0,75,5
8,29,15,7,0,60,4
8,29,15,7,0,75,5
8,30,15,8,0,120,8
8,30,15,8,0,135,9
8,31,10,2,5,70,4
8,31,10,2,5,75,5
8,32,10,3,5,65,3
8,32,10,3,5,70,4
8,33,10,4,5,70,4
8,33,10,4,5,75,5
8,34,10,6,5,75,5
8,34,10,6,5,80,6
8,35,10,7,5,85,7
8,35,10,7,5,90,8
8,36,10,8,5,70,4
8,36,10,8,5,75,5
8,37,15,2,5,70,2
8,37,15,2,5,80,3
8,38,15,3,5,80,3
8,38,15,3,5,90,4
8,39,15,4,5,80,3
8,39,15,4,5,90,4
8,40,15,6,5,120,7
8,40,15,6,5,130,8
8,41,15,7,5,110,6
8,41,15,7,5,120,7
8,42,15,8,5,130,8
8,42,15,8,5,140,9
8,43,15,2,10,110,2
8,43,15,2,10,115,3
8,44,15,3,10,120,4
8,44,15,3,10,125,5
8,45,15,4,10,125,5
8,45,15,4,10,130,6
8,46,15,6,10,125,5
8,46,15,6,10,130,6
8,47,15,7,10,120,4
8,47,15,7,10,125,5
8,48,15,8,10,135,7
8,48,15,8,10,140,8
9,1,5,2,0,25,9
9,1,5,1,0,25,10
9,2,10,6,0,50,5
9,2,10,5,0,50,6
9,3,15,6,0,75,5
9,3,15,5,0,75,6
9,4,-2,-2,-2,-2,-2
9,4,10,10,5,75,1
9,5,15,6,5,100,5
9,5,15,5,5,100,6
9,6,15,9,10,125,2
9,6,15,8,10,125,3
9,7,5,5,0,20,4
9,7,5,5,0,25,5
9,8,10,5,0,90,9
9,8,10,5,0,100,10
9,9,15,5,0,135,9
9,9,15,5,0,150,10
9,10,10,5,5,90,8
9,10,10,5,5,95,9
9,11,15,5,5,100,5
9,11,15,5,5,110,6
9,12,15,5,10,130,6
9,12,15,5,10,135,7
9,13,5,2,0,20,4
9,13,5,2,0,25,5
9,14,5,3,0,40,8
9,14,5,3,0,45,9
9,15,5,4,0,40,8
9,15,5,4,0,45,9
9,16,5,6,0,40,8
9,16,5,6,0,45,9
9,17,5,7,0,45,9
9,17,5,7,0,50,10
9,18,5,8,0,25,5
9,18,5,8,0,30,6
9,19,10,2,0,20,2
9,19,10,2,0,30,3
9,20,10,3,0,50,5
9,20,10,3,0,60,6
9,21,10,4,0,70,7
9,21,10,4,0,80,8
9,22,-1,-1,-1,-1,-1
9,22,10,6,0,100,10
9,23,-1,-1,-1,-1,-1
9,23,10,7,0,100,10
9,24,10,8,0,80,8
9,24,10,8,0,90,9
9,25,-2,-2,-2,-2,-2
9,25,15,2,0,15,1
9,26,15,3,0,60,4
9,26,15,3,0,75,5
9,27,15,4,0,60,4
9,27,15,4,0,75,5
9,28,15,6,0,75,5
9,28,15,6,0,90,6
9,29,15,7,0,105,7
9,29,15,7,0,120,8
9,30,15,8,0,75,5
9,30,15,8,0,90,6
9,31,-2,-2,-2,-2,-2
9,31,10,2,5,55,1
9,32,-1,-1,-1,-1,-1
9,32,10,3,5,100,10
9,33,10,4,5,60,2
9,33,10,4,5,65,3
9,34,-2,-2,-2,-2,-2
9,34,10,6,5,55,1
9,35,10,7,5,75,5
9,35,10,7,5,80,6
9,36,-1,-1,-1,-1,-1
9,36,10,8,5,100,10
9,37,15,2,5,140,9
9,37,15,2,5,150,10
9,38,-2,-2,-2,-2,-2
9,38,15,3,5,60,1
9,39,15,4,5,140,9
9,39,15,4,5,150,10
9,40,-1,-1,-1,-1,-1
9,40,15,6,5,150,10
9,41,-1,-1,-1,-1,-1
9,41,15,7,5,150,10
9,42,15,8,5,60,1
9,42,15,8,5,70,2
9,43,-2,-2,-2,-2,-2
9,43,15,2,10,105,1
9,44,15,3,10,120,4
9,44,15,3,10,125,5
9,45,-2,-2,-2,-2,-2
9,45,15,4,10,105,1
9,46,15,6,10,140,8
9,46,15,6,10,145,9
9,47,15,7,10,145,9
9,47,15,7,10,150,10
9,48,15,8,10,125,5
9,48,15,8,10,130,6
10,1,5,9,0,25,2
10,1,5,8,0,25,3
10,2,10,9,0,50,2
10,2,10,8,0,50,3
10,3,15,9,0,75,2
10,3,15,8,0,75,3
10,4,10,9,5,75,2
10,4,10,8,5,75,3
10,5,15,9,5,100,2
10,5,15,8,5,100,3
10,6,15,9,10,125,2
10,6,15,8,10,125,3
10,7,5,5,0,45,9
10,7,5,5,0,50,10
10,8,10,5,0,70,7
10,8,10,5,0,80,8
10,9,15,5,0,30,2
10,9,15,5,0,45,3
10,10,10,5,5,90,8
10,10,10,5,5,95,9
10,11,15,5,5,100,5
10,11,15,5,5,110,6
10,12,15,5,10,105,1
10,12,15,5,10,110,2
10,13,5,2,0,15,3
10,13,5,2,0,20,4
10,14,-2,-2,-2,-2,-2
10,14,5,3,0,5,1
10,15,5,4,0,40,8
10,15,5,4,0,45,9
10,16,5,6,0,35,7
10,16,5,6,0,40,8
10,17,5,7,0,40,8
10,17,5,7,0,45,9
10,18,5,8,0,10,2
10,18,5,8,0,15,3
10,19,10,2,0,50,5
10,19,10,2,0,60,6
10,20,-2,-2,-2,-2,-2
10,20,10,3,0,10,1
10,21,-1,-1,-1,-1,-1
10,21,10,4,0,100,10
10,22,10,6,0,80,8
10,22,10,6,0,90,9
10,23,-1,-1,-1,-1,-1
10,23,10,7,0,100,10
10,24,10,8,0,40,4
10,24,10,8,0,50,5
10,25,15,2,0,120,8
10,25,15,2,0,135,9
10,26,15,3,0,30,2
10,26,15,3,0,45,3
10,27,-2,-2,-2,-2,-2
10,27,15,4,0,15,1
10,28,15,6,0,15,1
10,28,15,6,0,30,2
10,29,15,7,0,120,8
10,29,15,7,0,135,9
10,30,15,8,0,45,3
10,30,15,8,0,60,4
10,31,10,2,5,60,2
10,31,10,2,5,65,3
10,32,10,3,5,80,6
10,32,10,3,5,85,7
10,33,10,4,5,65,3
10,33,10,4,5,70,4
10,34,10,6,5,85,7
10,34,10,6,5,90,8
10,35,10,7,5,85,7
10,35,10,7,5,90,8
10,36,10,8,5,65,3
10,36,10,8,5,70,4
10,37,15,2,5,140,9
10,37,15,2,5,150,10
10,38,-1,-1,-1,-1,-1
10,38,15,3,5,150,10
10,39,15,4,5,130,8
10,39,15,4,5,140,9
10,40,15,6,5,140,9
10,40,15,6,5,150,10
10,41,15,7,5,80,3
10,41,15,7,5,90,4
10,42,-1,-1,-1,-1,-1
10,42,15,8,5,150,10
10,43,-2,-2,-2,-2,-2
10,43,15,2,10,105,1
10,44,15,3,10,140,8
10,44,15,3,10,145,9
10,45,15,4,10,140,8
10,45,15,4,10,145,9
10,46,-2,-2,-2,-2,-2
10,46,15,6,10,105,1
10,47,15,7,10,110,2
10,47,15,7,10,115,3
10,48,-2,-2,-2,-2,-2
10,48,15,8,10,105,1
11,1,5,9,0,25,2
11,1,5,8,0,25,3
11,2,10,5,0,50,6
11,2,10,4,0,50,7
11,3,15,8,0,75,3
11,3,15,7,0,75,4
11,4,10,7,5,75,4
11,4,10,6,5,75,5
11,5,15,6,5,100,5
11,5,15,5,5,100,6
11,6,15,6,10,125,5
11,6,15,5,10,125,6
11,7,5,5,0,10,2
11,7,5,5,0,15,3
11,8,10,5,0,30,3
