4,45,69,5,9,15
4,46,150,10,1,15
4,47,149,10,2,15
4,48,150,10,3,15
4,49,150,10,4,15
4,50,150,10,5,15
4,51,150,10,6,15
4,52,150,10,7,15
4,53,109,10,8,15
4,54,117,10,9,15
5,1,50,0,1,5
5,2,25,0,2,5
5,3,16,0,3,5
5,4,10,0,4,5
5,5,10,0,5,5
5,6,8,0,6,5
5,7,0,0,7,5
5,8,12,0,8,5
5,9,0,0,9,5
5,10,100,0,1,10
5,11,10,0,2,10
5,12,33,0,3,10
5,13,10,0,4,10
5,14,18,0,5,10
5,15,0,0,6,10
5,16,11,0,7,10
5,17,0,0,8,10
5,18,10,0,9,10
5,19,150,0,1,15
5,20,150,0,2,15
5,21,49,0,3,15
5,22,15,0,4,15
5,23,28,0,5,15
5,24,24,0,6,15
5,25,10,0,7,15
5,26,16,0,8,15
5,27,0,0,9,15
5,28,100,5,1,10
5,29,100,5,2,10
5,30,100,5,3,10
5,31,100,5,4,10
5,32,79,5,5,10
5,33,65,5,6,10
5,34,71,5,7,10
5,35,50,5,8,10
5,36,76,5,9,10
5,37,150,5,1,15
5,38,150,5,2,15
5,39,150,5,3,15
5,40,122,5,4,15
5,41,75,5,5,15
5,42,83,5,6,15
5,43,64,5,7,15
5,44,86,5,8,15
5,45,50,5,9,15
5,46,150,10,1,15
5,47,150,10,2,15
5,48,150,10,3,15
5,49,150,10,4,15
5,50,150,10,5,15
5,51,150,10,6,15
5,52,150,10,7,15
5,53,150,10,8,15
5,54,100,10,9,15
6,1,50,0,1,5
6,2,50,0,2,5
6,3,32,0,3,5
6,4,34,0,4,5
6,5,39,0,5,5
6,6,28,0,6,5
6,7,42,0,7,5
6,8,31,0,8,5
6,9,29,0,9,5
6,10,100,0,1,10
6,11,100,0,2,10
6,12,65,0,3,10
6,13,55,0,4,10
6,14,60,0,5,10
6,15,49,0,6,10
6,16,42,0,7,10
6,17,51,0,8,10
6,18,51,0,9,10
6,19,150,0,1,15
6,20,150,0,2,15
6,21,101,0,3,15
6,22,99,0,4,15
6,23,72,0,5,15
6,24,61,0,6,15
6,25,63,0,7,15
6,26,57,0,8,15
6,27,72,0,9,15
6,28,100,5,1,10
6,29,100,5,2,10
6,30,85,5,3,10
6,31,100,5,4,10
6,32,83,5,5,10
6,33,75,5,6,10
6,34,76,5,7,10
6,35,75,5,8,10
6,36,76,5,9,10
6,37,150,5,1,15
6,38,150,5,2,15
6,39,150,5,3,15
6,40,111,5,4,15
6,41,150,5,5,15
6,42,127,5,6,15
6,43,93,5,7,15
6,44,99,5,8,15
6,45,83,5,9,15
6,46,150,10,1,15
6,47,150,10,2,15
6,48,150,10,3,15
6,49,135,10,4,15
6,50,100,10,5,15
6,51,128,10,6,15
6,52,129,10,7,15
6,53,132,10,8,15
6,54,122,10,9,15
7,1,44,0,1,5
7,2,45,0,2,5
7,3,15,0,3,5
7,4,12,0,4,5
7,5,9,0,5,5
7,6,0,0,6,5
7,7,10,0,7,5
7,8,6,0,8,5
7,9,5,0,9,5
7,10,85,0,1,10
7,11,100,0,2,10
7,12,32,0,3,10
7,13,24,0,4,10
7,14,19,0,5,10
7,15,25,0,6,10
7,16,19,0,7,10
7,17,12,0,8,10
7,18,10,0,9,10
7,19,150,0,1,15
7,20,70,0,2,15
7,21,48,0,3,15
7,22,36,0,4,15
7,23,28,0,5,15
7,24,49,0,6,15
7,25,0,0,7,15
7,26,0,0,8,15
7,27,15,0,9,15
7,28,100,5,1,10
7,29,100,5,2,10
7,30,100,5,3,10
7,31,95,5,4,10
7,32,80,5,5,10
7,33,75,5,6,10
7,34,64,5,7,10
7,35,75,5,8,10
7,36,72,5,9,10
7,37,150,5,1,15
7,38,99,5,2,15
7,39,115,5,3,15
7,40,90,5,4,15
7,41,90,5,5,15
7,42,83,5,6,15
7,43,92,5,7,15
7,44,74,5,8,15
7,45,84,5,9,15
7,46,150,10,1,15
7,47,150,10,2,15
7,48,150,10,3,15
7,49,150,10,4,15
7,50,142,10,5,15
7,51,133,10,6,15
7,52,150,10,7,15
7,53,125,10,8,15
7,54,133,10,9,15
8,1,50,0,1,5
8,2,25,0,2,5
8,3,24,0,3,5
8,4,31,0,4,5
8,5,23,0,5,5
8,6,24,0,6,5
8,7,28,0,7,5
8,8,9,0,8,5
8,9,8,0,9,5
8,10,100,0,1,10
8,11,76,0,2,10
8,12,47,0,3,10
8,13,49,0,4,10
8,14,31,0,5,10
8,15,30,0,6,10
8,16,22,0,7,10
8,17,24,0,8,10
8,18,0,0,9,10
8,19,150,0,1,15
8,20,116,0,2,15
8,21,97,0,3,15
8,22,74,0,4,15
8,23,49,0,5,15
8,24,48,0,6,15
8,25,41,0,7,15
8,26,27,0,8,15
8,27,0,0,9,15
8,28,100,5,1,10
8,29,75,5,2,10
8,30,92,5,3,10
8,31,69,5,4,10
8,32,71,5,5,10
8,33,67,5,6,10
8,34,68,5,7,10
8,35,66,5,8,10
8,36,50,5,9,10
8,37,150,5,1,15
8,38,150,5,2,15
8,39,100,5,3,15
8,40,88,5,4,15
8,41,97,5,5,15
8,42,82,5,6,15
8,43,78,5,7,15
8,44,61,5,8,15
8,45,79,5,9,15
8,46,150,10,1,15
8,47,150,10,2,15
8,48,142,10,3,15
8,49,127,10,4,15
8,50,130,10,5,15
8,51,125,10,6,15
8,52,114,10,7,15
8,53,107,10,8,15
8,54,111,10,9,15
9,1,50,0,1,5
9,2,50,0,2,5
9,3,35,0,3,5
9,4,50,0,4,5
9,5,29,0,5,5
9,6,24,0,6,5
9,7,21,0,7,5
9,8,18,0,8,5
9,9,11,0,9,5
9,10,100,0,1,10
9,11,49,0,2,10
9,12,65,0,3,10
9,13,50,0,4,10
9,14,59,0,5,10
9,15,49,0,6,10
9,16,42,0,7,10
9,17,37,0,8,10
9,18,32,0,9,10
9,19,150,0,1,15
9,20,150,0,2,15
9,21,97,0,3,15
9,22,60,0,4,15
9,23,89,0,5,15
9,24,48,0,6,15
9,25,63,0,7,15
9,26,55,0,8,15
9,27,48,0,9,15
9,28,100,5,1,10
9,29,100,5,2,10
9,30,83,5,3,10
9,31,74,5,4,10
9,32,70,5,5,10
9,33,100,5,6,10
9,34,71,5,7,10
9,35,75,5,8,10
9,36,67,5,9,10
9,37,150,5,1,15
9,38,150,5,2,15
9,39,83,5,3,15
9,40,81,5,4,15
9,41,92,5,5,15
9,42,99,5,6,15
9,43,92,5,7,15
9,44,76,5,8,15
9,45,72,5,9,15
9,46,150,10,1,15
9,47,136,10,2,15
9,48,130,10,3,15
9,49,122,10,4,15
9,50,130,10,5,15
9,51,125,10,6,15
9,52,100,10,7,15
9,53,118,10,8,15
9,54,133,10,9,15
10,1,7,0,1,5
10,2,10,0,2,5
10,3,31,0,3,5
10,4,20,0,4,5
10,5,31,0,5,5
10,6,4,0,6,5
10,7,2,0,7,5
10,8,0,0,8,5
10,9,9,0,9,5
10,10,60,0,1,10
10,11,58,0,2,10
10,12,36,0,3,10
10,13,80,0,4,10
10,14,100,0,5,10
10,15,45,0,6,10
10,16,65,0,7,10
10,17,14,0,8,10
10,18,0,0,9,10
10,19,104,0,1,15
10,20,93,0,2,15
10,21,139,0,3,15
10,22,96,0,4,15
10,23,75,0,5,15
10,24,0,0,6,15
10,25,0,0,7,15
10,26,9,0,8,15
10,27,113,0,9,15
10,28,80,5,1,10
10,29,75,5,2,10
10,30,80,5,3,10
10,31,75,5,4,10
10,32,92,5,5,10
10,33,67,5,6,10
10,34,76,5,7,10
10,35,74,5,8,10
10,36,82,5,9,10
10,37,90,5,1,15
10,38,110,5,2,15
10,39,103,5,3,15
10,40,112,5,4,15
10,41,95,5,5,15
10,42,102,5,6,15
10,43,80,5,7,15
10,44,80,5,8,15
10,45,96,5,9,15
10,46,122,10,1,15
10,47,120,10,2,15
10,48,145,10,3,15
10,49,134,10,4,15
10,50,109,10,5,15
10,51,133,10,6,15
10,52,107,10,7,15
10,53,148,10,8,15
10,54,150,10,9,15
11,1,50,0,1,5
11,2,37,0,2,5
11,3,14,0,3,5
11,4,11,0,4,5
11,5,10,0,5,5
11,6,15,0,6,5
11,7,7,0,7,5
11,8,0,0,8,5
11,9,0,0,9,5
11,10,100,0,1,10
11,11,100,0,2,10
11,12,21,0,3,10
11,13,23,0,4,10
11,14,0,0,5,10
11,15,12,0,6,10
11,16,0,0,7,10
11,17,0,0,8,10
11,18,0,0,9,10
11,19,150,0,1,15
11,20,20,0,2,15
11,21,125,0,3,15
11,22,75,0,4,15
11,23,0,0,5,15
11,24,22,0,6,15
11,25,0,0,7,15
11,26,0,0,8,15
11,27,0,0,9,15
11,28,100,5,1,10
11,29,100,5,2,10
11,30,82,5,3,10
11,31,79,5,4,10
11,32,74,5,5,10
11,33,66,5,6,10
11,34,60,5,7,10
11,35,50,5,8,10
11,36,50,5,9,10
11,37,120,5,1,15
11,38,150,5,2,15
11,39,120,5,3,15
11,40,72,5,4,15
11,41,50,5,5,15
11,42,79,5,6,15
11,43,50,5,7,15
11,44,50,5,8,15
11,45,50,5,9,15
11,46,150,10,1,15
11,47,150,10,2,15
11,48,125,10,3,15
11,49,136,10,4,15
11,50,107,10,5,15
11,51,115,10,6,15
11,52,114,10,7,15
11,53,100,10,8,15
11,54,100,10,9,15
12,1,50,0,1,5
12,2,50,0,2,5
12,3,50,0,3,5
12,4,29,0,4,5
12,5,26,0,5,5
12,6,8,0,6,5
12,7,15,0,7,5
12,8,14,0,8,5
12,9,12,0,9,5
12,10,100,0,1,10
12,11,63,0,2,10
12,12,100,0,3,10
12,13,47,0,4,10
12,14,100,0,5,10
12,15,49,0,6,10
12,16,57,0,7,10
12,17,37,0,8,10
12,18,11,0,9,10
12,19,150,0,1,15
12,20,150,0,2,15
12,21,94,0,3,15
12,22,110,0,4,15
12,23,117,0,5,15
12,24,72,0,6,15
12,25,63,0,7,15
12,26,36,0,8,15
12,27,0,0,9,15
12,28,100,5,1,10
12,29,69,5,2,10
12,30,100,5,3,10
12,31,88,5,4,10
12,32,86,5,5,10
12,33,66,5,6,10
12,34,50,5,7,10
12,35,65,5,8,10
12,36,50,5,9,10
12,37,150,5,1,15
12,38,127,5,2,15
12,39,126,5,3,15
12,40,108,5,4,15
12,41,70,5,5,15
12,42,116,5,6,15
12,43,94,5,7,15
12,44,74,5,8,15
12,45,50,5,9,15
12,46,150,10,1,15
12,47,131,10,2,15
12,48,150,10,3,15
12,49,125,10,4,15
12,50,150,10,5,15
12,51,136,10,6,15
12,52,125,10,7,15
12,53,100,10,8,15
12,54,122,10,9,15
13,1,22,0,1,5
13,2,23,0,2,5
13,3,26,0,3,5
13,4,28,0,4,5
13,5,29,0,5,5
13,6,24,0,6,5
13,7,12,0,7,5
13,8,18,0,8,5
13,9,24,0,9,5
13,10,100,0,1,10
13,11,47,0,2,10
13,12,30,0,3,10
13,13,47,0,4,10
13,14,54,0,5,10
13,15,32,0,6,10
13,16,27,0,7,10
13,17,24,0,8,10
13,18,16,0,9,10
13,19,62,0,1,15
13,20,67,0,2,15
13,21,71,0,3,15
13,22,62,0,4,15
13,23,59,0,5,15
13,24,71,0,6,15
13,25,56,0,7,15
13,26,28,0,8,15
13,27,31,0,9,15
13,28,78,5,1,10
13,29,69,5,2,10
13,30,69,5,3,10
13,31,71,5,4,10
13,32,70,5,5,10
13,33,73,5,6,10
13,34,64,5,7,10
13,35,65,5,8,10
13,36,62,5,9,10
13,37,98,5,1,15
13,38,95,5,2,15
13,39,84,5,3,15
13,40,93,5,4,15
13,41,78,5,5,15
13,42,93,5,6,15
13,43,81,5,7,15
13,44,87,5,8,15
13,45,50,5,9,15
13,46,150,10,1,15
13,47,122,10,2,15
13,48,100,10,3,15
13,49,124,10,4,15
13,50,119,10,5,15
13,51,108,10,6,15
13,52,100,10,7,15
13,53,111,10,8,15
13,54,116,10,9,15
14,1,50,0,1,5
14,2,50,0,2,5
14,3,42,0,3,5
14,4,50,0,4,5
14,5,43,0,5,5
14,6,37,0,6,5
14,7,37,0,7,5
14,8,30,0,8,5
14,9,27,0,9,5
14,10,100,0,1,10
14,11,100,0,2,10
14,12,100,0,3,10
14,13,72,0,4,10
14,14,69,0,5,10
14,15,67,0,6,10
14,16,68,0,7,10
14,17,69,0,8,10
14,18,45,0,9,10
14,19,150,0,1,15
14,20,150,0,2,15
14,21,150,0,3,15
14,22,128,0,4,15
14,23,115,0,5,15
14,24,112,0,6,15
14,25,93,0,7,15
14,26,87,0,8,15
14,27,81,0,9,15
14,28,100,5,1,10
14,29,100,5,2,10
14,30,100,5,3,10
14,31,100,5,4,10
14,32,100,5,5,10
14,33,100,5,6,10
14,34,88,5,7,10
14,35,89,5,8,10
14,36,88,5,9,10
14,37,150,5,1,15
14,38,150,5,2,15
14,39,150,5,3,15
14,40,150,5,4,15
14,41,109,5,5,15
14,42,133,5,6,15
14,43,109,5,7,15
14,44,150,5,8,15
14,45,111,5,9,15
14,46,150,10,1,15
14,47,150,10,2,15
14,48,150,10,3,15
14,49,150,10,4,15
14,50,150,10,5,15
14,51,141,10,6,15
14,52,142,10,7,15
14,53,136,10,8,15
14,54,150,10,9,15
15,1,50,0,1,5
15,2,50,0,2,5
15,3,16,0,3,5
15,4,25,0,4,5
15,5,20,0,5,5
15,6,20,0,6,5
15,7,14,0,7,5
15,8,9,0,8,5
15,9,16,0,9,5
15,10,100,0,1,10
15,11,48,0,2,10
15,12,32,0,3,10
15,13,24,0,4,10
15,14,0,0,5,10
15,15,23,0,6,10
15,16,20,0,7,10
15,17,20,0,8,10
15,18,0,0,9,10
15,19,0,0,1,15
15,20,69,0,2,15
15,21,48,0,3,15
15,22,48,0,4,15
15,23,29,0,5,15
15,24,23,0,6,15
15,25,51,0,7,15
15,26,28,0,8,15
15,27,41,0,9,15
15,28,100,5,1,10
15,29,100,5,2,10
15,30,83,5,3,10
15,31,75,5,4,10
15,32,73,5,5,10
15,33,75,5,6,10
15,34,71,5,7,10
15,35,75,5,8,10
15,36,50,5,9,10
15,37,150,5,1,15
15,38,99,5,2,15
15,39,83,5,3,15
15,40,74,5,4,15
15,41,69,5,5,15
15,42,83,5,6,15
15,43,79,5,7,15
15,44,112,5,8,15
15,45,83,5,9,15
15,46,144,10,1,15
15,47,150,10,2,15
15,48,150,10,3,15
15,49,100,10,4,15
15,50,119,10,5,15
15,51,116,10,6,15
15,52,121,10,7,15
15,53,100,10,8,15
15,54,119,10,9,15
16,1,50,0,1,5
16,2,23,0,2,5
16,3,15,0,3,5
16,4,11,0,4,5
16,5,9,0,5,5
16,6,8,0,6,5
16,7,10,0,7,5
16,8,6,0,8,5
16,9,11,0,9,5
16,10,90,0,1,10
16,11,47,0,2,10
16,12,31,0,3,10
16,13,23,0,4,10
16,14,39,0,5,10
16,15,15,0,6,10
16,16,14,0,7,10
16,17,11,0,8,10
16,18,22,0,9,10
16,19,80,0,1,15
16,20,51,0,2,15
16,21,80,0,3,15
16,22,36,0,4,15
16,23,29,0,5,15
16,24,49,0,6,15
16,25,20,0,7,15
16,26,18,0,8,15
16,27,32,0,9,15
16,28,100,5,1,10
16,29,71,5,2,10
16,30,61,5,3,10
16,31,75,5,4,10
16,32,61,5,5,10
16,33,55,5,6,10
16,34,60,5,7,10
16,35,60,5,8,10
16,36,60,5,9,10
16,37,120,5,1,15
16,38,101,5,2,15
16,39,94,5,3,15
16,40,83,5,4,15
16,41,80,5,5,15
16,42,100,5,6,15
16,43,60,5,7,15
16,44,69,5,8,15
16,45,93,5,9,15
16,46,150,10,1,15
16,47,139,10,2,15
16,48,139,10,3,15
16,49,135,10,4,15
16,50,150,10,5,15
16,51,150,10,6,15
16,52,107,10,7,15
16,53,112,10,8,15
16,54,113,10,9,15
17,1,22,0,1,5
17,2,50,0,2,5
17,3,26,0,3,5
17,4,24,0,4,5
17,5,11,0,5,5
17,6,25,0,6,5
17,7,21,0,7,5
17,8,19,0,8,5
17,9,5,0,9,5
17,10,100,0,1,10
17,11,47,0,2,10
17,12,65,0,3,10
17,13,39,0,4,10
17,14,57,0,5,10
17,15,32,0,6,10
17,16,53,0,7,10
17,17,23,0,8,10
17,18,44,0,9,10
17,19,83,0,1,15
17,20,51,0,2,15
17,21,72,0,3,15
17,22,91,0,4,15
17,23,90,0,5,15
17,24,62,0,6,15
17,25,36,0,7,15
17,26,59,0,8,15
17,27,118,0,9,15
17,28,68,5,1,10
17,29,76,5,2,10
17,30,81,5,3,10
17,31,75,5,4,10
17,32,59,5,5,10
17,33,65,5,6,10
17,34,56,5,7,10
17,35,81,5,8,10
17,36,66,5,9,10
17,37,150,5,1,15
17,38,134,5,2,15
17,39,118,5,3,15
17,40,63,5,4,15
17,41,70,5,5,15
17,42,83,5,6,15
17,43,78,5,7,15
17,44,103,5,8,15
17,45,71,5,9,15
17,46,150,10,1,15
17,47,140,10,2,15
17,48,140,10,3,15
17,49,100,10,4,15
17,50,106,10,5,15
17,51,136,10,6,15
17,52,100,10,7,15
17,53,107,10,8,15
17,54,113,10,9,15
18,1,28,0,1,5
18,2,31,0,2,5
18,3,34,0,3,5
18,4,50,0,4,5
18,5,10,0,5,5
18,6,30,0,6,5
18,7,19,0,7,5
18,8,30,0,8,5
18,9,31,0,9,5
18,10,49,0,1,10
18,11,100,0,2,10
18,12,49,0,3,10
18,13,63,0,4,10
18,14,54,0,5,10
18,15,46,0,6,10
18,16,41,0,7,10
18,17,40,0,8,10
18,18,30,0,9,10
18,19,71,0,1,15
18,20,80,0,2,15
18,21,69,0,3,15
18,22,66,0,4,15
18,23,54,0,5,15
18,24,56,0,6,15
18,25,64,0,7,15
18,26,54,0,8,15
18,27,54,0,9,15
18,28,82,5,1,10
18,29,77,5,2,10
18,30,75,5,3,10
18,31,77,5,4,10
18,32,72,5,5,10
18,33,64,5,6,10
18,34,71,5,7,10
18,35,82,5,8,10
18,36,90,5,9,10
18,37,107,5,1,15
18,38,99,5,2,15
18,39,90,5,3,15
18,40,101,5,4,15
18,41,97,5,5,15
18,42,101,5,6,15
18,43,75,5,7,15
18,44,91,5,8,15
18,45,113,5,9,15
18,46,142,10,1,15
18,47,140,10,2,15
18,48,133,10,3,15
18,49,128,10,4,15
18,50,130,10,5,15
18,51,150,10,6,15
18,52,131,10,7,15
18,53,129,10,8,15
18,54,129,10,9,15
19,1,50,0,1,5
19,2,30,0,2,5
19,3,33,0,3,5
19,4,32,0,4,5
19,5,18,0,5,5
19,6,31,0,6,5
19,7,30,0,7,5
19,8,29,0,8,5
19,9,16,0,9,5
19,10,100,0,1,10
19,11,60,0,2,10
19,12,50,0,3,10
19,13,50,0,4,10
19,14,59,0,5,10
19,15,70,0,6,10
19,16,42,0,7,10
19,17,46,0,8,10
19,18,23,0,9,10
19,19,150,0,1,15
19,20,150,0,2,15
19,21,52,0,3,15
19,22,75,0,4,15
19,23,101,0,5,15
19,24,49,0,6,15
19,25,41,0,7,15
19,26,50,0,8,15
19,27,78,0,9,15
19,28,80,5,1,10
19,29,75,5,2,10
19,30,79,5,3,10
19,31,69,5,4,10
19,32,81,5,5,10
19,33,75,5,6,10
19,34,71,5,7,10
19,35,62,5,8,10
19,36,71,5,9,10
19,37,150,5,1,15
19,38,119,5,2,15
19,39,112,5,3,15
19,40,98,5,4,15
19,41,89,5,5,15
19,42,83,5,6,15
19,43,73,5,7,15
19,44,62,5,8,15
19,45,98,5,9,15
19,46,131,10,1,15
19,47,131,10,2,15
19,48,150,10,3,15
19,49,125,10,4,15
19,50,125,10,5,15
19,51,134,10,6,15
19,52,128,10,7,15
19,53,119,10,8,15
19,54,111,10,9,15
20,1,8,0,1,5
20,2,10,0,2,5
20,3,4,0,3,5
20,4,11,0,4,5
20,5,3,0,5,5
20,6,7,0,6,5
20,7,3,0,7,5
20,8,5,0,8,5
20,9,7,0,9,5
20,10,70,0,1,10
20,11,50,0,2,10
20,12,10,0,3,10
20,13,10,0,4,10
20,14,11,0,5,10
20,15,6,0,6,10
20,16,18,0,7,10
20,17,11,0,8,10
20,18,9,0,9,10
20,19,116,0,1,15
20,20,50,0,2,15
20,21,78,0,3,15
20,22,23,0,4,15
20,23,39,0,5,15
20,24,16,0,6,15
20,25,34,0,7,15
20,26,20,0,8,15
20,27,16,0,9,15
20,28,85,5,1,10
20,29,77,5,2,10
20,30,65,5,3,10
20,31,74,5,4,10
20,32,80,5,5,10
20,33,68,5,6,10
20,34,79,5,7,10
20,35,61,5,8,10
20,36,59,5,9,10
20,37,120,5,1,15
20,38,116,5,2,15
20,39,83,5,3,15
20,40,99,5,4,15
20,41,85,5,5,15
20,42,110,5,6,15
20,43,78,5,7,15
20,44,98,5,8,15
20,45,101,5,9,15
20,46,143,10,1,15
20,47,120,10,2,15
20,48,123,10,3,15
20,49,138,10,4,15
20,50,134,10,5,15
20,51,115,10,6,15
20,52,143,10,7,15
20,53,115,10,8,15
20,54,100,10,9,15
21,1,26,0,1,5
21,2,21,0,2,5
21,3,21,0,3,5
21,4,20,0,4,5
21,5,21,0,5,5
21,6,21,0,6,5
21,7,14,0,7,5
21,8,19,0,8,5
21,9,20,0,9,5
21,10,51,0,1,10
21,11,26,0,2,10
21,12,25,0,3,10
21,13,21,0,4,10
21,14,21,0,5,10
21,15,23,0,6,10
21,16,22,0,7,10
21,17,22,0,8,10
21,18,22,0,9,10
21,19,31,0,1,15
21,20,31,0,2,15
21,21,25,0,3,15
21,22,25,0,4,15
21,23,22,0,5,15
21,24,22,0,6,15
21,25,24,0,7,15
21,26,19,0,8,15
21,27,21,0,9,15
21,28,100,5,1,10
21,29,91,5,2,10
21,30,88,5,3,10
21,31,77,5,4,10
21,32,73,5,5,10
21,33,69,5,6,10
21,34,62,5,7,10
21,35,63,5,8,10
21,36,59,5,9,10
21,37,127,5,1,15
21,38,92,5,2,15
21,39,85,5,3,15
21,40,77,5,4,15
21,41,76,5,5,15
21,42,70,5,6,15
21,43,50,5,7,15
21,44,63,5,8,15
21,45,63,5,9,15
21,46,150,10,1,15
21,47,145,10,2,15
21,48,118,10,3,15
21,49,126,10,4,15
21,50,123,10,5,15
21,51,117,10,6,15
21,52,115,10,7,15
21,53,117,10,8,15
21,54,113,10,9,15
22,1,50,0,1,5
22,2,50,0,2,5
22,3,50,0,3,5
22,4,50,0,4,5
22,5,50,0,5,5
22,6,50,0,6,5
22,7,50,0,7,5
22,8,50,0,8,5
22,9,0,0,9,5
22,10,100,0,1,10
22,11,51,0,2,10
22,12,50,0,3,10
22,13,50,0,4,10
22,14,50,0,5,10
22,15,51,0,6,10
22,16,52,0,7,10
22,17,49,0,8,10
22,18,0,0,9,10
22,19,51,0,1,15
22,20,50,0,2,15
22,21,150,0,3,15
22,22,51,0,4,15
22,23,150,0,5,15
22,24,50,0,6,15
22,25,51,0,7,15
22,26,50,0,8,15
22,27,49,0,9,15
22,28,100,5,1,10
22,29,100,5,2,10
22,30,100,5,3,10
22,31,100,5,4,10
22,32,90,5,5,10
