bibkey,paper,task,subject,choice,r,soep,soep_financial,country,city,longitude,lattitude
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051401,9,0.5526027954113669,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051402,17,1.1263008903339506,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051403,9,0.539904287403915,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051404,10,0.5798130037402733,0,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051405,14,0.8687161281518638,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051406,16,1.0179577016970143,10,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051407,11,0.647662771018222,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051408,15,0.9463946035434492,1,2,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051409,1,-0.26803543353453285,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414051410,1,-0.037312157452106476,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070201,19,1.371818907186389,10,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070203,20,1.52,1,1,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070204,1,0.10328918183222413,7,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070205,15,0.9121010867436417,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070206,20,1.52,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070207,20,1.52,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070208,10,0.614552464862354,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070209,10,0.5922225438756868,7,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070210,17,1.205009775981307,4,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070902,20,1.52,7,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070903,10,0.5703627253370359,5,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070904,1,-0.19808924729004507,7,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070905,19,1.3877643889561297,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070907,8,0.48935360862873495,8,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070908,18,1.2913700435543434,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070909,17,1.1859986798651516,5,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3414070912,20,1.52,9,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110901,20,1.52,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110902,19,1.4792148165404797,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110903,18,1.2434524710895494,8,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110904,16,1.0054903713520615,8,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110905,16,1.0467049857368693,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110906,10,0.5975827422179282,6,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110907,1,0.11708281468600035,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110910,8,0.49215766666457056,4,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110911,1,0.1260659322142601,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415110912,12,0.6993535736389458,5,4,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111701,19,1.4456223202496767,8,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111703,1,-0.27552655553445227,8,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111704,20,1.52,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111707,19,1.435375728160143,7,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111709,19,1.3969460428506137,8,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111712,6,0.401773085789755,8,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111713,18,1.2969771922193467,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415111714,12,0.7084564071451314,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160201,18,1.2323194638546555,8,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160203,1,-0.725444739498198,0,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160205,1,-0.8602619411423802,5,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160208,18,1.2804000276466831,5,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160209,8,0.48074440278112884,5,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415160211,10,0.6282489738659933,4,2,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161301,1,-0.4027232107706368,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161302,18,1.2972245608363302,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161303,18,1.2312177382595837,4,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161304,20,1.52,4,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161306,10,0.603026117887348,10,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161307,20,1.52,6,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161308,1,-0.8029812514781952,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161310,17,1.1251832972373814,5,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161311,17,1.2043670778814703,7,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415161312,8,0.4975258689932525,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240403,15,0.9436994019709528,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240404,1,-0.5627394707873463,7,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240406,14,0.8844702083989978,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240407,10,0.6179799107462167,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240408,1,-0.4247247002087534,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240411,14,0.9008312330767513,8,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240414,18,1.3136357551719995,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240801,12,0.7030398970027454,7,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240802,1,-0.6348952359519899,8,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240803,1,-0.5549256133846938,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240805,10,0.6173720161663369,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240806,15,0.9366462759999559,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240807,17,1.2095296818390489,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240808,13,0.817772012532223,6,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240810,15,0.9186697815847583,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415240812,19,1.438456256762147,5,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260401,19,1.4861881672218442,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260407,19,1.5116810396313667,8,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260409,1,-0.32131249569356446,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260901,18,1.2283431651163845,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260904,20,1.52,6,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260907,19,1.4109240893647075,6,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260908,10,0.576525498102419,5,3,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260911,19,1.4455372999608518,9,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3415260912,1,-0.6358837263658643,5,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020405,10,0.6289081158069894,7,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020406,19,1.4052651834860446,8,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020407,20,1.52,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020409,14,0.8469917559064924,8,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020410,20,1.52,8,3,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020412,1,-0.2513690835796297,5,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020903,19,1.4333416785672308,3,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020904,10,0.5705628663254901,5,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020907,20,1.52,5,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020909,13,0.7680014871363529,9,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020911,20,1.52,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020912,12,0.738979193198029,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419020914,10,0.6034240448987112,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040501,15,0.9619356107455679,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040502,5,0.34791247790912166,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040503,20,1.52,0,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040504,19,1.5000906014442443,7,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040506,20,1.52,0,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040508,1,-0.41117326524108655,6,3,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040509,15,0.9676566880592146,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040510,20,1.52,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419040511,1,0.04848769987002011,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041401,2,0.20395154860336334,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041403,18,1.3105952073261142,8,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041405,20,1.52,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041406,19,1.4135993806272746,8,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041408,2,0.2576985956961289,10,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041409,8,0.48034393698908384,6,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041411,7,0.47701797022717074,6,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419041412,20,1.52,6,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091002,19,1.4663562326133253,7,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091004,18,1.3128384479600936,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091005,19,1.4856103134527803,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091006,20,1.52,7,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091007,1,-0.6836165823042393,6,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091008,18,1.2237921101087703,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091009,15,0.933495721879881,0,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091011,19,1.4951063828915359,6,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091601,20,1.52,10,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091603,9,0.535778634918388,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091608,1,-0.30933831697329883,8,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091610,19,1.5184331970289349,8,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419091612,19,1.4637013813853263,4,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100602,19,1.4776666594669223,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100603,1,-0.740083537530154,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100604,1,-0.6837197719141841,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100605,19,1.4351236785575747,8,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100606,19,1.4600489503517748,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100607,1,-0.9401975446380675,5,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100610,10,0.6013133212924003,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100801,18,1.3001142940903083,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100803,16,1.0735479327617214,6,6,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100806,1,0.19780760789290075,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100809,1,-0.7128578696399928,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100810,6,0.40703744179569185,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419100811,1,0.07484493916854262,10,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180401,12,0.7116294615832157,4,3,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180402,1,-0.10496680345386267,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180403,10,0.5893850696738809,5,1,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180404,19,1.4249798572808505,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180405,15,0.9562641214416363,5,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180406,20,1.52,8,1,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180407,1,0.08111610701307659,0,3,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180408,18,1.2764950820570813,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180410,1,-0.48404004154726865,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180412,1,-0.9636022822931409,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180501,18,1.2542182390997185,5,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180502,10,0.6166543236281723,0,2,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180503,1,-0.6968943833373487,9,9,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180505,1,-0.7775180173106492,2,4,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180506,18,1.2724599551642313,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180507,1,-0.7692919532768429,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180508,19,1.4902902509272098,5,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180509,1,-0.910045094974339,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3419180512,19,1.4552873612195254,0,0,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051001,18,1.2804604213358834,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051002,20,1.52,9,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051003,20,1.52,6,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051005,20,1.52,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051008,1,-0.009812935255467892,9,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051010,10,0.5737663978664204,9,10,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051011,20,1.52,10,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051012,20,1.52,8,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051301,20,1.52,10,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051302,20,1.52,5,8,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051304,18,1.2710534696746618,5,5,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051306,18,1.295246077766642,9,7,Thailand,Ubon Ratchathani,104.856117,15.229730
Menkhoff_Sakha_2017,Menkhoff and Sakha 2017,CEPL,3420051308,19,1.457339632064104,10,10,Thailand,Ubon Ratchathani,104.856117,15.229730
